Input,Output,ObservedProb,ExpectedProb
reop-a,reola,0.0,0.05319148764697659
reop-a,reoa,0.0,0.05319148764697659
reop-ta,reopta,1.0,0.9680851034051241
reop-ta,reowta,0.0,0.010638298026325547
reop-ta,reolta,0.0,0.01063829928427514
reop-ta,reota,0.0,0.01063829928427514
jjop-a,jjopa,0.0,0.1808510638095683
jjop-a,jjowa,1.0,0.7127659608964784
jjop-a,jjola,0.0,0.05319148764697659
jjop-a,jjoa,0.0,0.05319148764697659
jjop-ta,jjopta,1.0,0.9680851034051241
jjop-ta,jjowta,0.0,0.010638298026325547
jjop-ta,jjolta,0.0,0.01063829928427514
jjop-ta,jjota,0.0,0.01063829928427514
ppap-a,ppapa,0.0,0.1808510638095683
ppap-a,ppawa,1.0,0.7127659608964784
ppap-a,ppala,0.0,0.05319148764697659
ppap-a,ppaa,0.0,0.05319148764697659
ppap-ta,ppapta,1.0,0.9680851034051241
ppap-ta,ppawta,0.0,0.010638298026325547
ppap-ta,ppalta,0.0,0.01063829928427514
ppap-ta,ppata,0.0,0.01063829928427514
jaep-a,jaepa,1.0,0.1808510638095683
jaep-a,jaewa,0.0,0.7127659608964784
jaep-a,jaela,0.0,0.05319148764697659
jaep-a,jaea,0.0,0.05319148764697659
jaep-ta,jaepta,1.0,0.9680851034051241
jaep-ta,jaewta,0.0,0.010638298026325547
jaep-ta,jaelta,0.0,0.01063829928427514
jaep-ta,jaeta,0.0,0.01063829928427514
kkep-a,kkepa,1.0,0.1808510638095683
kkep-a,kkewa,0.0,0.7127659608964784
kkep-a,kkela,0.0,0.05319148764697659
kkep-a,kkea,0.0,0.05319148764697659
kkep-ta,kkepta,1.0,0.9680851034051241
kkep-ta,kkewta,0.0,0.010638298026325547
kkep-ta,kkelta,0.0,0.01063829928427514
kkep-ta,kketa,0.0,0.01063829928427514
jjip-a,jjipa,1.0,0.1808510638095683
jjip-a,jjiwa,0.0,0.7127659608964784
jjip-a,jjila,0.0,0.05319148764697659
jjip-a,jjia,0.0,0.05319148764697659
jjip-ta,jjipta,1.0,0.9680851034051241
jjip-ta,jjiwta,0.0,0.010638298026325547
jjip-ta,jjilta,0.0,0.01063829928427514
jjip-ta,jjita,0.0,0.01063829928427514
rap-a,rapa,1.0,0.1808510638095683
rap-a,rawa,0.0,0.7127659608964784
rap-a,rala,0.0,0.05319148764697659
rap-a,raa,0.0,0.05319148764697659
rap-ta,rapta,1.0,0.9680851034051241
rap-ta,rawta,0.0,0.010638298026325547
rap-ta,ralta,0.0,0.01063829928427514
rap-ta,rata,0.0,0.01063829928427514
toep-a,toepa,1.0,0.1808510638095683
toep-a,toewa,0.0,0.7127659608964784
toep-a,toela,0.0,0.05319148764697659
toep-a,toea,0.0,0.05319148764697659
toep-ta,toepta,1.0,0.9680851034051241
toep-ta,toewta,0.0,0.010638298026325547
toep-ta,toelta,0.0,0.01063829928427514
toep-ta,toeta,0.0,0.01063829928427514
tat-a,tata,0.0,0.1808510638095683
tat-a,taja,0.0,0.7127659608964784
tat-a,tala,1.0,0.05319148764697659
tat-a,taa,0.0,0.05319148764697659
tat-ta,tatta,1.0,0.9680851034051241
tat-ta,tajta,0.0,0.010638298026325547
tat-ta,talta,0.0,0.01063829928427514
tat-ta,tata,0.0,0.01063829928427514
jat-a,jata,0.0,0.1808510638095683
jat-a,jaja,0.0,0.7127659608964784
jat-a,jala,1.0,0.05319148764697659
jat-a,jaa,0.0,0.05319148764697659
jat-ta,jatta,1.0,0.9680851034051241
jat-ta,jajta,0.0,0.010638298026325547
jat-ta,jalta,0.0,0.01063829928427514
jat-ta,jata,0.0,0.01063829928427514
ket-a,keta,0.0,0.1808510638095683
