Input,Output,ObservedProb,ExpectedProb
ppaep-i,ppaei,0.0,0.010056509384869265
ppaep-ti,ppaepti,1.0,0.9883775504084472
ppaep-ti,ppaewti,0.0,0.011372441845643936
ppaep-ti,ppaelti,0.0,0.00012500387295441047
ppaep-ti,ppaeti,0.0,0.00012500387295441025
ppaep-o,ppaepo,0.0,0.06497878321539963
ppaep-o,ppaewo,1.0,0.9149081980148618
ppaep-o,ppaelo,0.0,0.010056509384869282
ppaep-o,ppaeo,0.0,0.010056509384869265
ppaep-to,ppaepto,1.0,0.9883775504084472
ppaep-to,ppaewto,0.0,0.011372441845643936
ppaep-to,ppaelto,0.0,0.00012500387295441047
ppaep-to,ppaeto,0.0,0.00012500387295441025
ppaep-u,ppaepu,0.0,0.06497878321539963
ppaep-u,ppaewu,1.0,0.9149081980148618
ppaep-u,ppaelu,0.0,0.010056509384869282
ppaep-u,ppaeu,0.0,0.010056509384869265
ppaep-tu,ppaeptu,1.0,0.9883775504084472
ppaep-tu,ppaewtu,0.0,0.011372441845643936
ppaep-tu,ppaeltu,0.0,0.00012500387295441047
ppaep-tu,ppaetu,0.0,0.00012500387295441025
sep-a,sepa,0.0,0.06497878321539963
sep-a,sewa,1.0,0.9149081980148618
sep-a,sela,0.0,0.010056509384869282
sep-a,sea,0.0,0.010056509384869265
sep-ta,septa,1.0,0.9883775504084472
sep-ta,sewta,0.0,0.011372441845643936
sep-ta,selta,0.0,0.00012500387295441047
sep-ta,seta,0.0,0.00012500387295441025
sep-e,sepe,0.0,0.06497878321539963
sep-e,sewe,1.0,0.9149081980148618
sep-e,sele,0.0,0.010056509384869282
sep-e,see,0.0,0.010056509384869265
sep-te,septe,1.0,0.9883775504084472
sep-te,sewte,0.0,0.011372441845643936
sep-te,selte,0.0,0.00012500387295441047
sep-te,sete,0.0,0.00012500387295441025
sep-i,sepi,0.0,0.06497878321539963
sep-i,sewi,1.0,0.9149081980148618
sep-i,seli,0.0,0.010056509384869282
sep-i,sei,0.0,0.010056509384869265
sep-ti,septi,1.0,0.9883775504084472
sep-ti,sewti,0.0,0.011372441845643936
sep-ti,selti,0.0,0.00012500387295441047
sep-ti,seti,0.0,0.00012500387295441025
sep-o,sepo,0.0,0.06497878321539963
sep-o,sewo,1.0,0.9149081980148618
sep-o,selo,0.0,0.010056509384869282
sep-o,seo,0.0,0.010056509384869265
sep-to,septo,1.0,0.9883775504084472
sep-to,sewto,0.0,0.011372441845643936
sep-to,selto,0.0,0.00012500387295441047
sep-to,seto,0.0,0.00012500387295441025
sep-u,sepu,0.0,0.06497878321539963
sep-u,sewu,1.0,0.9149081980148618
sep-u,selu,0.0,0.010056509384869282
sep-u,seu,0.0,0.010056509384869265
sep-tu,septu,1.0,0.9883775504084472
sep-tu,sewtu,0.0,0.011372441845643936
sep-tu,seltu,0.0,0.00012500387295441047
sep-tu,setu,0.0,0.00012500387295441025
ssep-a,ssepa,0.0,0.06497878321539963
ssep-a,ssewa,1.0,0.9149081980148618
ssep-a,ssela,0.0,0.010056509384869282
ssep-a,ssea,0.0,0.010056509384869265
ssep-ta,ssepta,1.0,0.9883775504084472
ssep-ta,ssewta,0.0,0.011372441845643936
ssep-ta,sselta,0.0,0.00012500387295441047
ssep-ta,sseta,0.0,0.00012500387295441025
ssep-e,ssepe,0.0,0.06497878321539963
ssep-e,ssewe,1.0,0.9149081980148618
ssep-e,ssele,0.0,0.010056509384869282
ssep-e,ssee,0.0,0.010056509384869265
ssep-te,ssepte,1.0,0.9883775504084472
ssep-te,ssewte,0.0,0.011372441845643936
ssep-te,sselte,0.0,0.00012500387295441047
ssep-te,ssete,0.0,0.00012500387295441025
ssep-i,ssepi,0.0,0.06497878321539963
ssep-i,ssewi,1.0,0.9149081980148618
ssep-i,sseli,0.0,0.010056509384869282
ssep-i,ssei,0.0,0.010056509384869265
ssep-ti,ssepti,1.0,0.9883775504084472
ssep-ti,ssewti,0.0,0.011372441845643936
ssep-ti,sselti,0.0,0.00012500387295441047
ssep-ti,sseti,0.0,0.00012500387295441025
ssep-o,ssepo,0.0,0.06497878321539963
ssep-o,ssewo,1.0,0.9149081980148618
ssep-o,sselo,0.0,0.010056509384869282
ssep-o,sseo,0.0,0.010056509384869265
ssep-to,ssepto,1.0,0.9883775504084472
ssep-to,ssewto,0.0,0.011372441845643936
ssep-to,sselto,0.0,0.00012500387295441047
ssep-to,sseto,0.0,0.00012500387295441025
ssep-u,ssepu,0.0,0.06497878321539963
ssep-u,ssewu,1.0,0.9149081980148618
ssep-u,sselu,0.0,0.010056509384869282
ssep-u,sseu,0.0,0.010056509384869265
ssep-tu,sseptu,1.0,0.9883775504084472
ssep-tu,ssewtu,0.0,0.011372441845643936
ssep-tu,sseltu,0.0,0.00012500387295441047
ssep-tu,ssetu,0.0,0.00012500387295441025
gop-a,gopa,0.0,0.06497878321539963
gop-a,gowa,1.0,0.9149081980148618
gop-a,gola,0.0,0.010056509384869282
gop-a,goa,0.0,0.010056509384869265
gop-ta,gopta,1.0,0.9883775504084472
gop-ta,gowta,0.0,0.011372441845643936
gop-ta,golta,0.0,0.00012500387295441047
gop-ta,gota,0.0,0.00012500387295441025
gop-e,gope,0.0,0.06497878321539963
gop-e,gowe,1.0,0.9149081980148618
gop-e,gole,0.0,0.010056509384869282
gop-e,goe,0.0,0.010056509384869265
gop-te,gopte,1.0,0.9883775504084472
gop-te,gowte,0.0,0.011372441845643936
gop-te,golte,0.0,0.00012500387295441047
gop-te,gote,0.0,0.00012500387295441025
gop-i,gopi,0.0,0.06497878321539963
gop-i,gowi,1.0,0.9149081980148618
gop-i,goli,0.0,0.010056509384869282
gop-i,goi,0.0,0.010056509384869265
gop-ti,gopti,1.0,0.9883775504084472
gop-ti,gowti,0.0,0.011372441845643936
gop-ti,golti,0.0,0.00012500387295441047
gop-ti,goti,0.0,0.00012500387295441025
gop-o,gopo,0.0,0.06497878321539963
gop-o,gowo,1.0,0.9149081980148618
gop-o,golo,0.0,0.010056509384869282
gop-o,goo,0.0,0.010056509384869265
gop-to,gopto,1.0,0.9883775504084472
gop-to,gowto,0.0,0.011372441845643936
gop-to,golto,0.0,0.00012500387295441047
gop-to,goto,0.0,0.00012500387295441025
gop-u,gopu,0.0,0.06497878321539963
gop-u,gowu,1.0,0.9149081980148618
gop-u,golu,0.0,0.010056509384869282
gop-u,gou,0.0,0.010056509384869265
gop-tu,goptu,1.0,0.9883775504084472
gop-tu,gowtu,0.0,0.011372441845643936
gop-tu,goltu,0.0,0.00012500387295441047
gop-tu,gotu,0.0,0.00012500387295441025
bwip-a,bwipa,0.0,0.06497878321539963
bwip-a,bwiwa,1.0,0.9149081980148618
bwip-a,bwila,0.0,0.010056509384869282
bwip-a,bwia,0.0,0.010056509384869265
bwip-ta,bwipta,1.0,0.9883775504084472
bwip-ta,bwiwta,0.0,0.011372441845643936
bwip-ta,bwilta,0.0,0.00012500387295441047
bwip-ta,bwita,0.0,0.00012500387295441025
bwip-e,bwipe,0.0,0.06497878321539963
bwip-e,bwiwe,1.0,0.9149081980148618
bwip-e,bwile,0.0,0.010056509384869282
bwip-e,bwie,0.0,0.010056509384869265
bwip-te,bwipte,1.0,0.9883775504084472
bwip-te,bwiwte,0.0,0.011372441845643936
bwip-te,bwilte,0.0,0.00012500387295441047
bwip-te,bwite,0.0,0.00012500387295441025
bwip-i,bwipi,0.0,0.06497878321539963
bwip-i,bwiwi,1.0,0.9149081980148618
bwip-i,bwili,0.0,0.010056509384869282
bwip-i,bwii,0.0,0.010056509384869265
bwip-ti,bwipti,1.0,0.9883775504084472
bwip-ti,bwiwti,0.0,0.011372441845643936
bwip-ti,bwilti,0.0,0.00012500387295441047
bwip-ti,bwiti,0.0,0.00012500387295441025
bwip-o,bwipo,0.0,0.06497878321539963
bwip-o,bwiwo,1.0,0.9149081980148618
bwip-o,bwilo,0.0,0.010056509384869282
bwip-o,bwio,0.0,0.010056509384869265
bwip-to,bwipto,1.0,0.9883775504084472
bwip-to,bwiwto,0.0,0.011372441845643936
bwip-to,bwilto,0.0,0.00012500387295441047
bwip-to,bwito,0.0,0.00012500387295441025
bwip-u,bwipu,0.0,0.06497878321539963
bwip-u,bwiwu,1.0,0.9149081980148618
bwip-u,bwilu,0.0,0.010056509384869282
bwip-u,bwiu,0.0,0.010056509384869265
bwip-tu,bwiptu,1.0,0.9883775504084472
bwip-tu,bwiwtu,0.0,0.011372441845643936
bwip-tu,bwiltu,0.0,0.00012500387295441047
bwip-tu,bwitu,0.0,0.00012500387295441025
seup-a,seupa,0.0,0.06497878321539963
seup-a,seuwa,1.0,0.9149081980148618
seup-a,seula,0.0,0.010056509384869282
seup-a,seua,0.0,0.010056509384869265
seup-ta,seupta,1.0,0.9883775504084472
seup-ta,seuwta,0.0,0.011372441845643936
seup-ta,seulta,0.0,0.00012500387295441047
seup-ta,seuta,0.0,0.00012500387295441025
seup-e,seupe,0.0,0.06497878321539963
seup-e,seuwe,1.0,0.9149081980148618
seup-e,seule,0.0,0.010056509384869282
seup-e,seue,0.0,0.010056509384869265
seup-te,seupte,1.0,0.9883775504084472
seup-te,seuwte,0.0,0.011372441845643936
seup-te,seulte,0.0,0.00012500387295441047
seup-te,seute,0.0,0.00012500387295441025
seup-i,seupi,0.0,0.06497878321539963
seup-i,seuwi,1.0,0.9149081980148618
seup-i,seuli,0.0,0.010056509384869282
seup-i,seui,0.0,0.010056509384869265
seup-ti,seupti,1.0,0.9883775504084472
seup-ti,seuwti,0.0,0.011372441845643936
seup-ti,seulti,0.0,0.00012500387295441047
seup-ti,seuti,0.0,0.00012500387295441025
seup-o,seupo,0.0,0.06497878321539963
seup-o,seuwo,1.0,0.9149081980148618
seup-o,seulo,0.0,0.010056509384869282
seup-o,seuo,0.0,0.010056509384869265
seup-to,seupto,1.0,0.9883775504084472
seup-to,seuwto,0.0,0.011372441845643936
seup-to,seulto,0.0,0.00012500387295441047
seup-to,seuto,0.0,0.00012500387295441025
seup-u,seupu,0.0,0.06497878321539963
seup-u,seuwu,1.0,0.9149081980148618
seup-u,seulu,0.0,0.010056509384869282
seup-u,seuu,0.0,0.010056509384869265
seup-tu,seuptu,1.0,0.9883775504084472
seup-tu,seuwtu,0.0,0.011372441845643936
seup-tu,seultu,0.0,0.00012500387295441047
seup-tu,seutu,0.0,0.00012500387295441025
dep-a,depa,0.0,0.06497878321539963
dep-a,dewa,1.0,0.9149081980148618
dep-a,dela,0.0,0.010056509384869282
dep-a,dea,0.0,0.010056509384869265
dep-ta,depta,1.0,0.9883775504084472
dep-ta,dewta,0.0,0.011372441845643936
dep-ta,delta,0.0,0.00012500387295441047
dep-ta,deta,0.0,0.00012500387295441025
dep-e,depe,0.0,0.06497878321539963
dep-e,dewe,1.0,0.9149081980148618
dep-e,dele,0.0,0.010056509384869282
dep-e,dee,0.0,0.010056509384869265
dep-te,depte,1.0,0.9883775504084472
dep-te,dewte,0.0,0.011372441845643936
dep-te,delte,0.0,0.00012500387295441047
dep-te,dete,0.0,0.00012500387295441025
dep-i,depi,0.0,0.06497878321539963
dep-i,dewi,1.0,0.9149081980148618
dep-i,deli,0.0,0.010056509384869282
dep-i,dei,0.0,0.010056509384869265
dep-ti,depti,1.0,0.9883775504084472
dep-ti,dewti,0.0,0.011372441845643936
dep-ti,delti,0.0,0.00012500387295441047
dep-ti,deti,0.0,0.00012500387295441025
dep-o,depo,0.0,0.06497878321539963
dep-o,dewo,1.0,0.9149081980148618
dep-o,delo,0.0,0.010056509384869282
dep-o,deo,0.0,0.010056509384869265
dep-to,depto,1.0,0.9883775504084472
dep-to,dewto,0.0,0.011372441845643936
dep-to,delto,0.0,0.00012500387295441047
dep-to,deto,0.0,0.00012500387295441025
dep-u,depu,0.0,0.06497878321539963
dep-u,dewu,1.0,0.9149081980148618
dep-u,delu,0.0,0.010056509384869282
dep-u,deu,0.0,0.010056509384869265
dep-tu,deptu,1.0,0.9883775504084472
dep-tu,dewtu,0.0,0.011372441845643936
dep-tu,deltu,0.0,0.00012500387295441047
dep-tu,detu,0.0,0.00012500387295441025
dop-a,dopa,0.0,0.06497878321539963
dop-a,dowa,1.0,0.9149081980148618
dop-a,dola,0.0,0.010056509384869282
dop-a,doa,0.0,0.010056509384869265
dop-ta,dopta,1.0,0.9883775504084472
dop-ta,dowta,0.0,0.011372441845643936
dop-ta,dolta,0.0,0.00012500387295441047
dop-ta,dota,0.0,0.00012500387295441025
dop-e,dope,0.0,0.06497878321539963
dop-e,dowe,1.0,0.9149081980148618
dop-e,dole,0.0,0.010056509384869282
dop-e,doe,0.0,0.010056509384869265
dop-te,dopte,1.0,0.9883775504084472
dop-te,dowte,0.0,0.011372441845643936
dop-te,dolte,0.0,0.00012500387295441047
dop-te,dote,0.0,0.00012500387295441025
dop-i,dopi,0.0,0.06497878321539963
dop-i,dowi,1.0,0.9149081980148618
dop-i,doli,0.0,0.010056509384869282
dop-i,doi,0.0,0.010056509384869265
dop-ti,dopti,1.0,0.9883775504084472
dop-ti,dowti,0.0,0.011372441845643936
dop-ti,dolti,0.0,0.00012500387295441047
dop-ti,doti,0.0,0.00012500387295441025
dop-o,dopo,0.0,0.06497878321539963
dop-o,dowo,1.0,0.9149081980148618
dop-o,dolo,0.0,0.010056509384869282
dop-o,doo,0.0,0.010056509384869265
dop-to,dopto,1.0,0.9883775504084472
dop-to,dowto,0.0,0.011372441845643936
dop-to,dolto,0.0,0.00012500387295441047
dop-to,doto,0.0,0.00012500387295441025
dop-u,dopu,0.0,0.06497878321539963
dop-u,dowu,1.0,0.9149081980148618
dop-u,dolu,0.0,0.010056509384869282
dop-u,dou,0.0,0.010056509384869265
dop-tu,doptu,1.0,0.9883775504084472
dop-tu,dowtu,0.0,0.011372441845643936
dop-tu,doltu,0.0,0.00012500387295441047
dop-tu,dotu,0.0,0.00012500387295441025
baep-a,baepa,0.0,0.06497878321539963
baep-a,baewa,1.0,0.9149081980148618
baep-a,baela,0.0,0.010056509384869282
baep-a,baea,0.0,0.010056509384869265
baep-ta,baepta,1.0,0.9883775504084472
baep-ta,baewta,0.0,0.011372441845643936
baep-ta,baelta,0.0,0.00012500387295441047
baep-ta,baeta,0.0,0.00012500387295441025
baep-e,baepe,0.0,0.06497878321539963
baep-e,baewe,1.0,0.9149081980148618
baep-e,baele,0.0,0.010056509384869282
baep-e,baee,0.0,0.010056509384869265
baep-te,baepte,1.0,0.9883775504084472
baep-te,baewte,0.0,0.011372441845643936
baep-te,baelte,0.0,0.00012500387295441047
baep-te,baete,0.0,0.00012500387295441025
baep-i,baepi,0.0,0.06497878321539963
baep-i,baewi,1.0,0.9149081980148618
baep-i,baeli,0.0,0.010056509384869282
baep-i,baei,0.0,0.010056509384869265
baep-ti,baepti,1.0,0.9883775504084472
baep-ti,baewti,0.0,0.011372441845643936
baep-ti,baelti,0.0,0.00012500387295441047
baep-ti,baeti,0.0,0.00012500387295441025
baep-o,baepo,0.0,0.06497878321539963
baep-o,baewo,1.0,0.9149081980148618
baep-o,baelo,0.0,0.010056509384869282
baep-o,baeo,0.0,0.010056509384869265
baep-to,baepto,1.0,0.9883775504084472
baep-to,baewto,0.0,0.011372441845643936
baep-to,baelto,0.0,0.00012500387295441047
baep-to,baeto,0.0,0.00012500387295441025
baep-u,baepu,0.0,0.06497878321539963
baep-u,baewu,1.0,0.9149081980148618
baep-u,baelu,0.0,0.010056509384869282
baep-u,baeu,0.0,0.010056509384869265
baep-tu,baeptu,1.0,0.9883775504084472
baep-tu,baewtu,0.0,0.011372441845643936
baep-tu,baeltu,0.0,0.00012500387295441047
baep-tu,baetu,0.0,0.00012500387295441025
nep-a,nepa,0.0,0.06497878321539963
nep-a,newa,1.0,0.9149081980148618
nep-a,nela,0.0,0.010056509384869282
nep-a,nea,0.0,0.010056509384869265
nep-ta,nepta,1.0,0.9883775504084472
nep-ta,newta,0.0,0.011372441845643936
nep-ta,nelta,0.0,0.00012500387295441047
nep-ta,neta,0.0,0.00012500387295441025
nep-e,nepe,0.0,0.06497878321539963
nep-e,newe,1.0,0.9149081980148618
nep-e,nele,0.0,0.010056509384869282
nep-e,nee,0.0,0.010056509384869265
nep-te,nepte,1.0,0.9883775504084472
nep-te,newte,0.0,0.011372441845643936
nep-te,nelte,0.0,0.00012500387295441047
nep-te,nete,0.0,0.00012500387295441025
nep-i,nepi,0.0,0.06497878321539963
nep-i,newi,1.0,0.9149081980148618
nep-i,neli,0.0,0.010056509384869282
nep-i,nei,0.0,0.010056509384869265
nep-ti,nepti,1.0,0.9883775504084472
nep-ti,newti,0.0,0.011372441845643936
nep-ti,nelti,0.0,0.00012500387295441047
nep-ti,neti,0.0,0.00012500387295441025
nep-o,nepo,0.0,0.06497878321539963
nep-o,newo,1.0,0.9149081980148618
nep-o,nelo,0.0,0.010056509384869282
nep-o,neo,0.0,0.010056509384869265
nep-to,nepto,1.0,0.9883775504084472
nep-to,newto,0.0,0.011372441845643936
nep-to,nelto,0.0,0.00012500387295441047
nep-to,neto,0.0,0.00012500387295441025
nep-u,nepu,0.0,0.06497878321539963
nep-u,newu,1.0,0.9149081980148618
nep-u,nelu,0.0,0.010056509384869282
nep-u,neu,0.0,0.010056509384869265
nep-tu,neptu,1.0,0.9883775504084472
nep-tu,newtu,0.0,0.011372441845643936
nep-tu,neltu,0.0,0.00012500387295441047
nep-tu,netu,0.0,0.00012500387295441025
kkeup-a,kkeupa,0.0,0.06497878321539963
kkeup-a,kkeuwa,1.0,0.9149081980148618
kkeup-a,kkeula,0.0,0.010056509384869282
kkeup-a,kkeua,0.0,0.010056509384869265
kkeup-ta,kkeupta,1.0,0.9883775504084472
kkeup-ta,kkeuwta,0.0,0.011372441845643936
kkeup-ta,kkeulta,0.0,0.00012500387295441047
kkeup-ta,kkeuta,0.0,0.00012500387295441025
kkeup-e,kkeupe,0.0,0.06497878321539963
kkeup-e,kkeuwe,1.0,0.9149081980148618
kkeup-e,kkeule,0.0,0.010056509384869282
kkeup-e,kkeue,0.0,0.010056509384869265
kkeup-te,kkeupte,1.0,0.9883775504084472
kkeup-te,kkeuwte,0.0,0.011372441845643936
kkeup-te,kkeulte,0.0,0.00012500387295441047
kkeup-te,kkeute,0.0,0.00012500387295441025
kkeup-i,kkeupi,0.0,0.06497878321539963
kkeup-i,kkeuwi,1.0,0.9149081980148618
kkeup-i,kkeuli,0.0,0.010056509384869282
kkeup-i,kkeui,0.0,0.010056509384869265
kkeup-ti,kkeupti,1.0,0.9883775504084472
kkeup-ti,kkeuwti,0.0,0.011372441845643936
kkeup-ti,kkeulti,0.0,0.00012500387295441047
kkeup-ti,kkeuti,0.0,0.00012500387295441025
kkeup-o,kkeupo,0.0,0.06497878321539963
kkeup-o,kkeuwo,1.0,0.9149081980148618
kkeup-o,kkeulo,0.0,0.010056509384869282
kkeup-o,kkeuo,0.0,0.010056509384869265
kkeup-to,kkeupto,1.0,0.9883775504084472
kkeup-to,kkeuwto,0.0,0.011372441845643936
kkeup-to,kkeulto,0.0,0.00012500387295441047
kkeup-to,kkeuto,0.0,0.00012500387295441025
kkeup-u,kkeupu,0.0,0.06497878321539963
kkeup-u,kkeuwu,1.0,0.9149081980148618
kkeup-u,kkeulu,0.0,0.010056509384869282
kkeup-u,kkeuu,0.0,0.010056509384869265
kkeup-tu,kkeuptu,1.0,0.9883775504084472
kkeup-tu,kkeuwtu,0.0,0.011372441845643936
kkeup-tu,kkeultu,0.0,0.00012500387295441047
kkeup-tu,kkeutu,0.0,0.00012500387295441025
moep-a,moepa,0.0,0.06497878321539963
moep-a,moewa,1.0,0.9149081980148618
moep-a,moela,0.0,0.010056509384869282
moep-a,moea,0.0,0.010056509384869265
moep-ta,moepta,1.0,0.9883775504084472
moep-ta,moewta,0.0,0.011372441845643936
moep-ta,moelta,0.0,0.00012500387295441047
moep-ta,moeta,0.0,0.00012500387295441025
moep-e,moepe,0.0,0.06497878321539963
moep-e,moewe,1.0,0.9149081980148618
moep-e,moele,0.0,0.010056509384869282
moep-e,moee,0.0,0.010056509384869265
moep-te,moepte,1.0,0.9883775504084472
moep-te,moewte,0.0,0.011372441845643936
moep-te,moelte,0.0,0.00012500387295441047
moep-te,moete,0.0,0.00012500387295441025
moep-i,moepi,0.0,0.06497878321539963
moep-i,moewi,1.0,0.9149081980148618
moep-i,moeli,0.0,0.010056509384869282
moep-i,moei,0.0,0.010056509384869265
moep-ti,moepti,1.0,0.9883775504084472
moep-ti,moewti,0.0,0.011372441845643936
moep-ti,moelti,0.0,0.00012500387295441047
moep-ti,moeti,0.0,0.00012500387295441025
moep-o,moepo,0.0,0.06497878321539963
moep-o,moewo,1.0,0.9149081980148618
moep-o,moelo,0.0,0.010056509384869282
moep-o,moeo,0.0,0.010056509384869265
moep-to,moepto,1.0,0.9883775504084472
moep-to,moewto,0.0,0.011372441845643936
moep-to,moelto,0.0,0.00012500387295441047
moep-to,moeto,0.0,0.00012500387295441025
moep-u,moepu,0.0,0.06497878321539963
moep-u,moewu,1.0,0.9149081980148618
moep-u,moelu,0.0,0.010056509384869282
moep-u,moeu,0.0,0.010056509384869265
moep-tu,moeptu,1.0,0.9883775504084472
moep-tu,moewtu,0.0,0.011372441845643936
moep-tu,moeltu,0.0,0.00012500387295441047
moep-tu,moetu,0.0,0.00012500387295441025
kkip-a,kkipa,0.0,0.06497878321539963
kkip-a,kkiwa,1.0,0.9149081980148618
kkip-a,kkila,0.0,0.010056509384869282
kkip-a,kkia,0.0,0.010056509384869265
kkip-ta,kkipta,1.0,0.9883775504084472
kkip-ta,kkiwta,0.0,0.011372441845643936
kkip-ta,kkilta,0.0,0.00012500387295441047
kkip-ta,kkita,0.0,0.00012500387295441025
kkip-e,kkipe,0.0,0.06497878321539963
kkip-e,kkiwe,1.0,0.9149081980148618
kkip-e,kkile,0.0,0.010056509384869282
kkip-e,kkie,0.0,0.010056509384869265
kkip-te,kkipte,1.0,0.9883775504084472
kkip-te,kkiwte,0.0,0.011372441845643936
kkip-te,kkilte,0.0,0.00012500387295441047
kkip-te,kkite,0.0,0.00012500387295441025
kkip-i,kkipi,0.0,0.06497878321539963
kkip-i,kkiwi,1.0,0.9149081980148618
kkip-i,kkili,0.0,0.010056509384869282
kkip-i,kkii,0.0,0.010056509384869265
kkip-ti,kkipti,1.0,0.9883775504084472
kkip-ti,kkiwti,0.0,0.011372441845643936
kkip-ti,kkilti,0.0,0.00012500387295441047
kkip-ti,kkiti,0.0,0.00012500387295441025
kkip-o,kkipo,0.0,0.06497878321539963
kkip-o,kkiwo,1.0,0.9149081980148618
kkip-o,kkilo,0.0,0.010056509384869282
kkip-o,kkio,0.0,0.010056509384869265
kkip-to,kkipto,1.0,0.9883775504084472
kkip-to,kkiwto,0.0,0.011372441845643936
kkip-to,kkilto,0.0,0.00012500387295441047
kkip-to,kkito,0.0,0.00012500387295441025
kkip-u,kkipu,0.0,0.06497878321539963
kkip-u,kkiwu,1.0,0.9149081980148618
kkip-u,kkilu,0.0,0.010056509384869282
kkip-u,kkiu,0.0,0.010056509384869265
kkip-tu,kkiptu,1.0,0.9883775504084472
kkip-tu,kkiwtu,0.0,0.011372441845643936
kkip-tu,kkiltu,0.0,0.00012500387295441047
kkip-tu,kkitu,0.0,0.00012500387295441025
kkop-a,kkopa,0.0,0.06497878321539963
kkop-a,kkowa,1.0,0.9149081980148618
kkop-a,kkola,0.0,0.010056509384869282
kkop-a,kkoa,0.0,0.010056509384869265
kkop-ta,kkopta,1.0,0.9883775504084472
kkop-ta,kkowta,0.0,0.011372441845643936
kkop-ta,kkolta,0.0,0.00012500387295441047
kkop-ta,kkota,0.0,0.00012500387295441025
kkop-e,kkope,0.0,0.06497878321539963
kkop-e,kkowe,1.0,0.9149081980148618
kkop-e,kkole,0.0,0.010056509384869282
kkop-e,kkoe,0.0,0.010056509384869265
kkop-te,kkopte,1.0,0.9883775504084472
kkop-te,kkowte,0.0,0.011372441845643936
kkop-te,kkolte,0.0,0.00012500387295441047
kkop-te,kkote,0.0,0.00012500387295441025
kkop-i,kkopi,0.0,0.06497878321539963
kkop-i,kkowi,1.0,0.9149081980148618
kkop-i,kkoli,0.0,0.010056509384869282
kkop-i,kkoi,0.0,0.010056509384869265
kkop-ti,kkopti,1.0,0.9883775504084472
kkop-ti,kkowti,0.0,0.011372441845643936
kkop-ti,kkolti,0.0,0.00012500387295441047
kkop-ti,kkoti,0.0,0.00012500387295441025
kkop-o,kkopo,0.0,0.06497878321539963
kkop-o,kkowo,1.0,0.9149081980148618
kkop-o,kkolo,0.0,0.010056509384869282
kkop-o,kkoo,0.0,0.010056509384869265
kkop-to,kkopto,1.0,0.9883775504084472
kkop-to,kkowto,0.0,0.011372441845643936
kkop-to,kkolto,0.0,0.00012500387295441047
kkop-to,kkoto,0.0,0.00012500387295441025
kkop-u,kkopu,0.0,0.06497878321539963
kkop-u,kkowu,1.0,0.9149081980148618
kkop-u,kkolu,0.0,0.010056509384869282
kkop-u,kkou,0.0,0.010056509384869265
