Input,Output,ObservedProb,ExpectedProb
nat-e,nate,1.0,0.795191009023241
nat-e,nale,0.0,0.10240449548837957
nat-e,nae,0.0,0.10240449548837947
nat-te,natte,1.0,0.9593397966354713
nat-te,nalte,0.0,0.020330101682264325
nat-te,nate,0.0,0.020330101682264304
nat-i,nati,1.0,0.795191009023241
nat-i,nali,0.0,0.10240449548837957
nat-i,nai,0.0,0.10240449548837947
nat-ti,natti,1.0,0.9593397966354713
nat-ti,nalti,0.0,0.020330101682264325
nat-ti,nati,0.0,0.020330101682264304
nat-o,nato,1.0,0.795191009023241
nat-o,nalo,0.0,0.10240449548837957
nat-o,nao,0.0,0.10240449548837947
nat-to,natto,1.0,0.9593397966354713
nat-to,nalto,0.0,0.020330101682264325
nat-to,nato,0.0,0.020330101682264304
kkut-a,kkuta,1.0,0.795191009023241
kkut-a,kkula,0.0,0.10240449548837957
kkut-a,kkua,0.0,0.10240449548837947
kkut-ta,kkutta,1.0,0.9593397966354713
kkut-ta,kkulta,0.0,0.020330101682264325
kkut-ta,kkuta,0.0,0.020330101682264304
kkut-e,kkute,1.0,0.795191009023241
kkut-e,kkule,0.0,0.10240449548837957
kkut-e,kkue,0.0,0.10240449548837947
kkut-te,kkutte,1.0,0.9593397966354713
kkut-te,kkulte,0.0,0.020330101682264325
kkut-te,kkute,0.0,0.020330101682264304
kkut-i,kkuti,1.0,0.795191009023241
kkut-i,kkuli,0.0,0.10240449548837957
kkut-i,kkui,0.0,0.10240449548837947
kkut-ti,kkutti,1.0,0.9593397966354713
kkut-ti,kkulti,0.0,0.020330101682264325
kkut-ti,kkuti,0.0,0.020330101682264304
kkut-o,kkuto,1.0,0.795191009023241
kkut-o,kkulo,0.0,0.10240449548837957
kkut-o,kkuo,0.0,0.10240449548837947
kkut-to,kkutto,1.0,0.9593397966354713
kkut-to,kkulto,0.0,0.020330101682264325
kkut-to,kkuto,0.0,0.020330101682264304
sit-a,sita,1.0,0.795191009023241
sit-a,sila,0.0,0.10240449548837957
sit-a,sia,0.0,0.10240449548837947
sit-ta,sitta,1.0,0.9593397966354713
sit-ta,silta,0.0,0.020330101682264325
sit-ta,sita,0.0,0.020330101682264304
sit-e,site,1.0,0.795191009023241
sit-e,sile,0.0,0.10240449548837957
sit-e,sie,0.0,0.10240449548837947
sit-te,sitte,1.0,0.9593397966354713
sit-te,silte,0.0,0.020330101682264325
sit-te,site,0.0,0.020330101682264304
sit-i,siti,1.0,0.795191009023241
sit-i,sili,0.0,0.10240449548837957
sit-i,sii,0.0,0.10240449548837947
sit-ti,sitti,1.0,0.9593397966354713
sit-ti,silti,0.0,0.020330101682264325
sit-ti,siti,0.0,0.020330101682264304
sit-o,sito,1.0,0.795191009023241
sit-o,silo,0.0,0.10240449548837957
sit-o,sio,0.0,0.10240449548837947
sit-to,sitto,1.0,0.9593397966354713
sit-to,silto,0.0,0.020330101682264325
sit-to,sito,0.0,0.020330101682264304
ges-a,gesa,0.0,0.795191009023241
ges-a,gela,0.0,0.10240449548837957
ges-a,gea,1.0,0.10240449548837947
ges-ta,getta,1.0,0.9593397966354713
ges-ta,gelta,0.0,0.020330101682264325
ges-ta,geta,0.0,0.020330101682264304
ges-e,gese,0.0,0.795191009023241
ges-e,gele,0.0,0.10240449548837957
ges-e,gee,1.0,0.10240449548837947
ges-te,gette,1.0,0.9593397966354713
ges-te,gelte,0.0,0.020330101682264325
ges-te,gete,0.0,0.020330101682264304
ges-i,gesi,0.0,0.795191009023241
ges-i,geli,0.0,0.10240449548837957
ges-i,gei,1.0,0.10240449548837947
ges-ti,getti,1.0,0.9593397966354713
ges-ti,gelti,0.0,0.020330101682264325
ges-ti,geti,0.0,0.020330101682264304
ges-o,geso,0.0,0.795191009023241
ges-o,gelo,0.0,0.10240449548837957
ges-o,geo,1.0,0.10240449548837947
ges-to,getto,1.0,0.9593397966354713
ges-to,gelto,0.0,0.020330101682264325
ges-to,geto,0.0,0.020330101682264304
kkaes-a,kkaesa,0.0,0.795191009023241
kkaes-a,kkaela,0.0,0.10240449548837957
kkaes-a,kkaea,1.0,0.10240449548837947
kkaes-ta,kkaetta,1.0,0.9593397966354713
kkaes-ta,kkaelta,0.0,0.020330101682264325
kkaes-ta,kkaeta,0.0,0.020330101682264304
kkaes-e,kkaese,0.0,0.795191009023241
kkaes-e,kkaele,0.0,0.10240449548837957
kkaes-e,kkaee,1.0,0.10240449548837947
kkaes-te,kkaette,1.0,0.9593397966354713
kkaes-te,kkaelte,0.0,0.020330101682264325
kkaes-te,kkaete,0.0,0.020330101682264304
kkaes-i,kkaesi,0.0,0.795191009023241
kkaes-i,kkaeli,0.0,0.10240449548837957
kkaes-i,kkaei,1.0,0.10240449548837947
kkaes-ti,kkaetti,1.0,0.9593397966354713
kkaes-ti,kkaelti,0.0,0.020330101682264325
kkaes-ti,kkaeti,0.0,0.020330101682264304
kkaes-o,kkaeso,0.0,0.795191009023241
kkaes-o,kkaelo,0.0,0.10240449548837957
kkaes-o,kkaeo,1.0,0.10240449548837947
kkaes-to,kkaetto,1.0,0.9593397966354713
kkaes-to,kkaelto,0.0,0.020330101682264325
kkaes-to,kkaeto,0.0,0.020330101682264304
hoes-a,hoesa,0.0,0.795191009023241
hoes-a,hoela,0.0,0.10240449548837957
hoes-a,hoea,1.0,0.10240449548837947
hoes-ta,hoetta,1.0,0.9593397966354713
hoes-ta,hoelta,0.0,0.020330101682264325
hoes-ta,hoeta,0.0,0.020330101682264304
hoes-e,hoese,0.0,0.795191009023241
hoes-e,hoele,0.0,0.10240449548837957
hoes-e,hoee,1.0,0.10240449548837947
hoes-te,hoette,1.0,0.9593397966354713
hoes-te,hoelte,0.0,0.020330101682264325
hoes-te,hoete,0.0,0.020330101682264304
hoes-i,hoesi,0.0,0.795191009023241
hoes-i,hoeli,0.0,0.10240449548837957
hoes-i,hoei,1.0,0.10240449548837947
hoes-ti,hoetti,1.0,0.9593397966354713
hoes-ti,hoelti,0.0,0.020330101682264325
hoes-ti,hoeti,0.0,0.020330101682264304
hoes-o,hoeso,0.0,0.795191009023241
hoes-o,hoelo,0.0,0.10240449548837957
hoes-o,hoeo,1.0,0.10240449548837947
hoes-to,hoetto,1.0,0.9593397966354713
hoes-to,hoelto,0.0,0.020330101682264325
hoes-to,hoeto,0.0,0.020330101682264304
koes-a,koesa,0.0,0.795191009023241
koes-a,koela,0.0,0.10240449548837957
koes-a,koea,1.0,0.10240449548837947
koes-ta,koetta,1.0,0.9593397966354713
koes-ta,koelta,0.0,0.020330101682264325
koes-ta,koeta,0.0,0.020330101682264304
koes-e,koese,0.0,0.795191009023241
koes-e,koele,0.0,0.10240449548837957
koes-e,koee,1.0,0.10240449548837947
koes-te,koette,1.0,0.9593397966354713
koes-te,koelte,0.0,0.020330101682264325
koes-te,koete,0.0,0.020330101682264304
koes-i,koesi,0.0,0.795191009023241
koes-i,koeli,0.0,0.10240449548837957
koes-i,koei,1.0,0.10240449548837947
koes-ti,koetti,1.0,0.9593397966354713
koes-ti,koelti,0.0,0.020330101682264325
koes-ti,koeti,0.0,0.020330101682264304
koes-o,koeso,0.0,0.795191009023241
koes-o,koelo,0.0,0.10240449548837957
koes-o,koeo,1.0,0.10240449548837947
koes-to,koetto,1.0,0.9593397966354713
koes-to,koelto,0.0,0.020330101682264325
koes-to,koeto,0.0,0.020330101682264304
nos-a,nosa,0.0,0.795191009023241
nos-a,nola,0.0,0.10240449548837957
nos-a,noa,1.0,0.10240449548837947
nos-ta,notta,1.0,0.9593397966354713
nos-ta,nolta,0.0,0.020330101682264325
nos-ta,nota,0.0,0.020330101682264304
nos-e,nose,0.0,0.795191009023241
nos-e,nole,0.0,0.10240449548837957
nos-e,noe,1.0,0.10240449548837947
nos-te,notte,1.0,0.9593397966354713
nos-te,nolte,0.0,0.020330101682264325
nos-te,note,0.0,0.020330101682264304
nos-i,nosi,0.0,0.795191009023241
nos-i,noli,0.0,0.10240449548837957
nos-i,noi,1.0,0.10240449548837947
nos-ti,notti,1.0,0.9593397966354713
nos-ti,nolti,0.0,0.020330101682264325
nos-ti,noti,0.0,0.020330101682264304
nos-o,noso,0.0,0.795191009023241
nos-o,nolo,0.0,0.10240449548837957
nos-o,noo,1.0,0.10240449548837947
nos-to,notto,1.0,0.9593397966354713
nos-to,nolto,0.0,0.020330101682264325
nos-to,noto,0.0,0.020330101682264304
poes-a,poesa,1.0,0.795191009023241
poes-a,poela,0.0,0.10240449548837957
poes-a,poea,0.0,0.10240449548837947
poes-ta,poetta,1.0,0.9593397966354713
poes-ta,poelta,0.0,0.020330101682264325
poes-ta,poeta,0.0,0.020330101682264304
poes-e,poese,1.0,0.795191009023241
poes-e,poele,0.0,0.10240449548837957
poes-e,poee,0.0,0.10240449548837947
poes-te,poette,1.0,0.9593397966354713
poes-te,poelte,0.0,0.020330101682264325
poes-te,poete,0.0,0.020330101682264304
poes-i,poesi,1.0,0.795191009023241
poes-i,poeli,0.0,0.10240449548837957
poes-i,poei,0.0,0.10240449548837947
poes-ti,poetti,1.0,0.9593397966354713
poes-ti,poelti,0.0,0.020330101682264325
poes-ti,poeti,0.0,0.020330101682264304
poes-o,poeso,1.0,0.795191009023241
poes-o,poelo,0.0,0.10240449548837957
poes-o,poeo,0.0,0.10240449548837947
poes-to,poetto,1.0,0.9593397966354713
poes-to,poelto,0.0,0.020330101682264325
poes-to,poeto,0.0,0.020330101682264304
meos-a,meosa,1.0,0.795191009023241
meos-a,meola,0.0,0.10240449548837957
meos-a,meoa,0.0,0.10240449548837947
meos-ta,meotta,1.0,0.9593397966354713
meos-ta,meolta,0.0,0.020330101682264325
meos-ta,meota,0.0,0.020330101682264304
meos-e,meose,1.0,0.795191009023241
meos-e,meole,0.0,0.10240449548837957
meos-e,meoe,0.0,0.10240449548837947
meos-te,meotte,1.0,0.9593397966354713
meos-te,meolte,0.0,0.020330101682264325
meos-te,meote,0.0,0.020330101682264304
meos-i,meosi,1.0,0.795191009023241
meos-i,meoli,0.0,0.10240449548837957
meos-i,meoi,0.0,0.10240449548837947
meos-ti,meotti,1.0,0.9593397966354713
meos-ti,meolti,0.0,0.020330101682264325
meos-ti,meoti,0.0,0.020330101682264304
meos-o,meoso,1.0,0.795191009023241
meos-o,meolo,0.0,0.10240449548837957
meos-o,meoo,0.0,0.10240449548837947
meos-to,meotto,1.0,0.9593397966354713
meos-to,meolto,0.0,0.020330101682264325
meos-to,meoto,0.0,0.020330101682264304
jjaes-a,jjaesa,1.0,0.795191009023241
jjaes-a,jjaela,0.0,0.10240449548837957
jjaes-a,jjaea,0.0,0.10240449548837947
jjaes-ta,jjaetta,1.0,0.9593397966354713
jjaes-ta,jjaelta,0.0,0.020330101682264325
jjaes-ta,jjaeta,0.0,0.020330101682264304
jjaes-e,jjaese,1.0,0.795191009023241
jjaes-e,jjaele,0.0,0.10240449548837957
jjaes-e,jjaee,0.0,0.10240449548837947
jjaes-te,jjaette,1.0,0.9593397966354713
jjaes-te,jjaelte,0.0,0.020330101682264325
jjaes-te,jjaete,0.0,0.020330101682264304
jjaes-i,jjaesi,1.0,0.795191009023241
jjaes-i,jjaeli,0.0,0.10240449548837957
jjaes-i,jjaei,0.0,0.10240449548837947
jjaes-ti,jjaetti,1.0,0.9593397966354713
jjaes-ti,jjaelti,0.0,0.020330101682264325
jjaes-ti,jjaeti,0.0,0.020330101682264304
jjaes-o,jjaeso,1.0,0.795191009023241
jjaes-o,jjaelo,0.0,0.10240449548837957
jjaes-o,jjaeo,0.0,0.10240449548837947
jjaes-to,jjaetto,1.0,0.9593397966354713
jjaes-to,jjaelto,0.0,0.020330101682264325
jjaes-to,jjaeto,0.0,0.020330101682264304
ches-a,chesa,1.0,0.795191009023241
ches-a,chela,0.0,0.10240449548837957
ches-a,chea,0.0,0.10240449548837947
ches-ta,chetta,1.0,0.9593397966354713
ches-ta,chelta,0.0,0.020330101682264325
ches-ta,cheta,0.0,0.020330101682264304
ches-e,chese,1.0,0.795191009023241
ches-e,chele,0.0,0.10240449548837957
ches-e,chee,0.0,0.10240449548837947
ches-te,chette,1.0,0.9593397966354713
ches-te,chelte,0.0,0.020330101682264325
ches-te,chete,0.0,0.020330101682264304
ches-i,chesi,1.0,0.795191009023241
ches-i,cheli,0.0,0.10240449548837957
ches-i,chei,0.0,0.10240449548837947
ches-ti,chetti,1.0,0.9593397966354713
ches-ti,chelti,0.0,0.020330101682264325
ches-ti,cheti,0.0,0.020330101682264304
ches-o,cheso,1.0,0.795191009023241
ches-o,chelo,0.0,0.10240449548837957
ches-o,cheo,0.0,0.10240449548837947
ches-to,chetto,1.0,0.9593397966354713
ches-to,chelto,0.0,0.020330101682264325
ches-to,cheto,0.0,0.020330101682264304
