Input,Output,ObservedProb,ExpectedProb
chit-a,chila,1.0,0.35412697699163886
chit-a,chia,0.0,0.31196986719570885
chit-ta,chitta,1.0,0.9538614984217821
chit-ta,chilta,0.0,0.024529298148457737
chit-ta,chita,0.0,0.021609203429760127
chit-e,chite,0.0,0.3339031558126523
chit-e,chile,1.0,0.35412697699163886
chit-e,chie,0.0,0.31196986719570885
chit-te,chitte,1.0,0.9538614984217821
chit-te,chilte,0.0,0.024529298148457737
chit-te,chite,0.0,0.021609203429760127
chit-i,chiti,0.0,0.3339031558126523
chit-i,chili,1.0,0.35412697699163886
chit-i,chii,0.0,0.31196986719570885
chit-ti,chitti,1.0,0.9538614984217821
chit-ti,chilti,0.0,0.024529298148457737
chit-ti,chiti,0.0,0.021609203429760127
ppeut-a,ppeuta,1.0,0.7267239931214083
ppeut-a,ppeula,0.0,0.1366380034392958
ppeut-a,ppeua,0.0,0.1366380034392958
ppeut-ta,ppeutta,1.0,0.9510842423486632
ppeut-ta,ppeulta,0.0,0.024457878825668355
ppeut-ta,ppeuta,0.0,0.024457878825668355
ppeut-e,ppeute,1.0,0.7267239931214083
ppeut-e,ppeule,0.0,0.1366380034392958
ppeut-e,ppeue,0.0,0.1366380034392958
ppeut-te,ppeutte,1.0,0.9510842423486632
ppeut-te,ppeulte,0.0,0.024457878825668355
ppeut-te,ppeute,0.0,0.024457878825668355
ppeut-i,ppeuti,1.0,0.7267239931214083
ppeut-i,ppeuli,0.0,0.1366380034392958
ppeut-i,ppeui,0.0,0.1366380034392958
ppeut-ti,ppeutti,1.0,0.9510842423486632
ppeut-ti,ppeulti,0.0,0.024457878825668355
ppeut-ti,ppeuti,0.0,0.024457878825668355
goet-a,goeta,1.0,0.7267239931214083
goet-a,goela,0.0,0.1366380034392958
goet-a,goea,0.0,0.1366380034392958
goet-ta,goetta,1.0,0.9510842423486632
goet-ta,goelta,0.0,0.024457878825668355
goet-ta,goeta,0.0,0.024457878825668355
goet-e,goete,1.0,0.7267239931214083
goet-e,goele,0.0,0.1366380034392958
goet-e,goee,0.0,0.1366380034392958
goet-te,goette,1.0,0.9510842423486632
goet-te,goelte,0.0,0.024457878825668355
goet-te,goete,0.0,0.024457878825668355
goet-i,goeti,1.0,0.7267239931214083
goet-i,goeli,0.0,0.1366380034392958
goet-i,goei,0.0,0.1366380034392958
goet-ti,goetti,1.0,0.9510842423486632
goet-ti,goelti,0.0,0.024457878825668355
goet-ti,goeti,0.0,0.024457878825668355
jot-a,jota,1.0,0.7267239931214083
jot-a,jola,0.0,0.1366380034392958
jot-a,joa,0.0,0.1366380034392958
jot-ta,jotta,1.0,0.9510842423486632
jot-ta,jolta,0.0,0.024457878825668355
jot-ta,jota,0.0,0.024457878825668355
jot-e,jote,1.0,0.7267239931214083
jot-e,jole,0.0,0.1366380034392958
jot-e,joe,0.0,0.1366380034392958
jot-te,jotte,1.0,0.9510842423486632
jot-te,jolte,0.0,0.024457878825668355
jot-te,jote,0.0,0.024457878825668355
jot-i,joti,1.0,0.7267239931214083
jot-i,joli,0.0,0.1366380034392958
jot-i,joi,0.0,0.1366380034392958
jot-ti,jotti,1.0,0.9510842423486632
jot-ti,jolti,0.0,0.024457878825668355
jot-ti,joti,0.0,0.024457878825668355
pput-a,pputa,1.0,0.7267239931214083
pput-a,ppula,0.0,0.1366380034392958
pput-a,ppua,0.0,0.1366380034392958
pput-ta,pputta,1.0,0.9510842423486632
pput-ta,ppulta,0.0,0.024457878825668355
pput-ta,pputa,0.0,0.024457878825668355
pput-e,ppute,1.0,0.7267239931214083
pput-e,ppule,0.0,0.1366380034392958
pput-e,ppue,0.0,0.1366380034392958
pput-te,pputte,1.0,0.9510842423486632
pput-te,ppulte,0.0,0.024457878825668355
pput-te,ppute,0.0,0.024457878825668355
pput-i,pputi,1.0,0.7267239931214083
pput-i,ppuli,0.0,0.1366380034392958
pput-i,ppui,0.0,0.1366380034392958
pput-ti,pputti,1.0,0.9510842423486632
pput-ti,ppulti,0.0,0.024457878825668355
pput-ti,pputi,0.0,0.024457878825668355
nat-a,nata,1.0,0.7267239931214083
nat-a,nala,0.0,0.1366380034392958
nat-a,naa,0.0,0.1366380034392958
nat-ta,natta,1.0,0.9510842423486632
nat-ta,nalta,0.0,0.024457878825668355
nat-ta,nata,0.0,0.024457878825668355
nat-e,nate,1.0,0.7267239931214083
nat-e,nale,0.0,0.1366380034392958
nat-e,nae,0.0,0.1366380034392958
nat-te,natte,1.0,0.9510842423486632
nat-te,nalte,0.0,0.024457878825668355
nat-te,nate,0.0,0.024457878825668355
nat-i,nati,1.0,0.7267239931214083
nat-i,nali,0.0,0.1366380034392958
nat-i,nai,0.0,0.1366380034392958
nat-ti,natti,1.0,0.9510842423486632
nat-ti,nalti,0.0,0.024457878825668355
nat-ti,nati,0.0,0.024457878825668355
kkut-a,kkuta,1.0,0.7267239931214083
kkut-a,kkula,0.0,0.1366380034392958
kkut-a,kkua,0.0,0.1366380034392958
kkut-ta,kkutta,1.0,0.9510842423486632
kkut-ta,kkulta,0.0,0.024457878825668355
kkut-ta,kkuta,0.0,0.024457878825668355
kkut-e,kkute,1.0,0.7267239931214083
kkut-e,kkule,0.0,0.1366380034392958
kkut-e,kkue,0.0,0.1366380034392958
kkut-te,kkutte,1.0,0.9510842423486632
kkut-te,kkulte,0.0,0.024457878825668355
kkut-te,kkute,0.0,0.024457878825668355
kkut-i,kkuti,1.0,0.7267239931214083
kkut-i,kkuli,0.0,0.1366380034392958
kkut-i,kkui,0.0,0.1366380034392958
kkut-ti,kkutti,1.0,0.9510842423486632
kkut-ti,kkulti,0.0,0.024457878825668355
kkut-ti,kkuti,0.0,0.024457878825668355
sit-a,sita,1.0,0.7267239931214083
sit-a,sila,0.0,0.1366380034392958
sit-a,sia,0.0,0.1366380034392958
sit-ta,sitta,1.0,0.9510842423486632
sit-ta,silta,0.0,0.024457878825668355
sit-ta,sita,0.0,0.024457878825668355
sit-e,site,1.0,0.7267239931214083
sit-e,sile,0.0,0.1366380034392958
sit-e,sie,0.0,0.1366380034392958
sit-te,sitte,1.0,0.9510842423486632
sit-te,silte,0.0,0.024457878825668355
sit-te,site,0.0,0.024457878825668355
sit-i,siti,1.0,0.7267239931214083
sit-i,sili,0.0,0.1366380034392958
sit-i,sii,0.0,0.1366380034392958
sit-ti,sitti,1.0,0.9510842423486632
sit-ti,silti,0.0,0.024457878825668355
sit-ti,siti,0.0,0.024457878825668355
ges-a,gesa,0.0,0.33390315581265234
ges-a,gela,0.0,0.3119698671957089
ges-a,gea,1.0,0.35412697699163875
ges-ta,getta,1.0,0.9538614984217821
ges-ta,gelta,0.0,0.021609203429760138
ges-ta,geta,0.0,0.024529298148457737
ges-e,gese,0.0,0.33390315581265234
ges-e,gele,0.0,0.3119698671957089
ges-e,gee,1.0,0.35412697699163875
ges-te,gette,1.0,0.9538614984217821
ges-te,gelte,0.0,0.021609203429760138
ges-te,gete,0.0,0.024529298148457737
ges-i,gesi,0.0,0.33390315581265234
ges-i,geli,0.0,0.3119698671957089
ges-i,gei,1.0,0.35412697699163875
ges-ti,getti,1.0,0.9538614984217821
ges-ti,gelti,0.0,0.021609203429760138
ges-ti,geti,0.0,0.024529298148457737
kkaes-a,kkaesa,0.0,0.33390315581265234
kkaes-a,kkaela,0.0,0.3119698671957089
kkaes-a,kkaea,1.0,0.35412697699163875
kkaes-ta,kkaetta,1.0,0.9538614984217821
kkaes-ta,kkaelta,0.0,0.021609203429760138
kkaes-ta,kkaeta,0.0,0.024529298148457737
kkaes-e,kkaese,0.0,0.33390315581265234
kkaes-e,kkaele,0.0,0.3119698671957089
kkaes-e,kkaee,1.0,0.35412697699163875
kkaes-te,kkaette,1.0,0.9538614984217821
kkaes-te,kkaelte,0.0,0.021609203429760138
kkaes-te,kkaete,0.0,0.024529298148457737
kkaes-i,kkaesi,0.0,0.33390315581265234
kkaes-i,kkaeli,0.0,0.3119698671957089
kkaes-i,kkaei,1.0,0.35412697699163875
kkaes-ti,kkaetti,1.0,0.9538614984217821
kkaes-ti,kkaelti,0.0,0.021609203429760138
kkaes-ti,kkaeti,0.0,0.024529298148457737
hoes-a,hoesa,0.0,0.33390315581265234
hoes-a,hoela,0.0,0.3119698671957089
hoes-a,hoea,1.0,0.35412697699163875
hoes-ta,hoetta,1.0,0.9538614984217821
hoes-ta,hoelta,0.0,0.021609203429760138
hoes-ta,hoeta,0.0,0.024529298148457737
hoes-e,hoese,0.0,0.33390315581265234
hoes-e,hoele,0.0,0.3119698671957089
hoes-e,hoee,1.0,0.35412697699163875
hoes-te,hoette,1.0,0.9538614984217821
hoes-te,hoelte,0.0,0.021609203429760138
hoes-te,hoete,0.0,0.024529298148457737
hoes-i,hoesi,0.0,0.33390315581265234
hoes-i,hoeli,0.0,0.3119698671957089
hoes-i,hoei,1.0,0.35412697699163875
hoes-ti,hoetti,1.0,0.9538614984217821
hoes-ti,hoelti,0.0,0.021609203429760138
hoes-ti,hoeti,0.0,0.024529298148457737
koes-a,koesa,0.0,0.33390315581265234
koes-a,koela,0.0,0.3119698671957089
koes-a,koea,1.0,0.35412697699163875
koes-ta,koetta,1.0,0.9538614984217821
koes-ta,koelta,0.0,0.021609203429760138
koes-ta,koeta,0.0,0.024529298148457737
koes-e,koese,0.0,0.33390315581265234
koes-e,koele,0.0,0.3119698671957089
koes-e,koee,1.0,0.35412697699163875
koes-te,koette,1.0,0.9538614984217821
koes-te,koelte,0.0,0.021609203429760138
koes-te,koete,0.0,0.024529298148457737
koes-i,koesi,0.0,0.33390315581265234
koes-i,koeli,0.0,0.3119698671957089
koes-i,koei,1.0,0.35412697699163875
koes-ti,koetti,1.0,0.9538614984217821
koes-ti,koelti,0.0,0.021609203429760138
koes-ti,koeti,0.0,0.024529298148457737
nos-a,nosa,0.0,0.33390315581265234
nos-a,nola,0.0,0.3119698671957089
nos-a,noa,1.0,0.35412697699163875
nos-ta,notta,1.0,0.9538614984217821
nos-ta,nolta,0.0,0.021609203429760138
nos-ta,nota,0.0,0.024529298148457737
nos-e,nose,0.0,0.33390315581265234
nos-e,nole,0.0,0.3119698671957089
nos-e,noe,1.0,0.35412697699163875
nos-te,notte,1.0,0.9538614984217821
nos-te,nolte,0.0,0.021609203429760138
nos-te,note,0.0,0.024529298148457737
nos-i,nosi,0.0,0.33390315581265234
nos-i,noli,0.0,0.3119698671957089
nos-i,noi,1.0,0.35412697699163875
nos-ti,notti,1.0,0.9538614984217821
nos-ti,nolti,0.0,0.021609203429760138
nos-ti,noti,0.0,0.024529298148457737
poes-a,poesa,1.0,0.7267239931214083
poes-a,poela,0.0,0.1366380034392958
poes-a,poea,0.0,0.1366380034392958
poes-ta,poetta,1.0,0.9510842423486632
poes-ta,poelta,0.0,0.024457878825668355
poes-ta,poeta,0.0,0.024457878825668355
poes-e,poese,1.0,0.7267239931214083
poes-e,poele,0.0,0.1366380034392958
poes-e,poee,0.0,0.1366380034392958
poes-te,poette,1.0,0.9510842423486632
poes-te,poelte,0.0,0.024457878825668355
poes-te,poete,0.0,0.024457878825668355
poes-i,poesi,1.0,0.7267239931214083
poes-i,poeli,0.0,0.1366380034392958
poes-i,poei,0.0,0.1366380034392958
poes-ti,poetti,1.0,0.9510842423486632
poes-ti,poelti,0.0,0.024457878825668355
poes-ti,poeti,0.0,0.024457878825668355
meos-a,meosa,1.0,0.7267239931214083
meos-a,meola,0.0,0.1366380034392958
meos-a,meoa,0.0,0.1366380034392958
meos-ta,meotta,1.0,0.9510842423486632
meos-ta,meolta,0.0,0.024457878825668355
meos-ta,meota,0.0,0.024457878825668355
meos-e,meose,1.0,0.7267239931214083
meos-e,meole,0.0,0.1366380034392958
meos-e,meoe,0.0,0.1366380034392958
meos-te,meotte,1.0,0.9510842423486632
meos-te,meolte,0.0,0.024457878825668355
meos-te,meote,0.0,0.024457878825668355
meos-i,meosi,1.0,0.7267239931214083
meos-i,meoli,0.0,0.1366380034392958
meos-i,meoi,0.0,0.1366380034392958
meos-ti,meotti,1.0,0.9510842423486632
meos-ti,meolti,0.0,0.024457878825668355
meos-ti,meoti,0.0,0.024457878825668355
jjaes-a,jjaesa,1.0,0.7267239931214083
jjaes-a,jjaela,0.0,0.1366380034392958
jjaes-a,jjaea,0.0,0.1366380034392958
jjaes-ta,jjaetta,1.0,0.9510842423486632
jjaes-ta,jjaelta,0.0,0.024457878825668355
jjaes-ta,jjaeta,0.0,0.024457878825668355
jjaes-e,jjaese,1.0,0.7267239931214083
jjaes-e,jjaele,0.0,0.1366380034392958
jjaes-e,jjaee,0.0,0.1366380034392958
jjaes-te,jjaette,1.0,0.9510842423486632
jjaes-te,jjaelte,0.0,0.024457878825668355
jjaes-te,jjaete,0.0,0.024457878825668355
jjaes-i,jjaesi,1.0,0.7267239931214083
jjaes-i,jjaeli,0.0,0.1366380034392958
jjaes-i,jjaei,0.0,0.1366380034392958
jjaes-ti,jjaetti,1.0,0.9510842423486632
jjaes-ti,jjaelti,0.0,0.024457878825668355
jjaes-ti,jjaeti,0.0,0.024457878825668355
ches-a,chesa,1.0,0.7267239931214083
ches-a,chela,0.0,0.1366380034392958
ches-a,chea,0.0,0.1366380034392958
ches-ta,chetta,1.0,0.9510842423486632
ches-ta,chelta,0.0,0.024457878825668355
ches-ta,cheta,0.0,0.024457878825668355
ches-e,chese,1.0,0.7267239931214083
ches-e,chele,0.0,0.1366380034392958
ches-e,chee,0.0,0.1366380034392958
ches-te,chette,1.0,0.9510842423486632
ches-te,chelte,0.0,0.024457878825668355
ches-te,chete,0.0,0.024457878825668355
ches-i,chesi,1.0,0.7267239931214083
ches-i,cheli,0.0,0.1366380034392958
ches-i,chei,0.0,0.1366380034392958
ches-ti,chetti,1.0,0.9510842423486632
ches-ti,chelti,0.0,0.024457878825668355
ches-ti,cheti,0.0,0.024457878825668355
