Input,Output,ObservedProb,ExpectedProb
bukkeureop-da,bukkeureopda,1.0,0.8252654831870437
bukkeureop-da,bukkeureoda,0.0,0.015135613768892357
bukkeureop-da,bukkeureowda,0.0,0.13841265343782896
bukkeureop-da,bukkeureolda,0.0,0.02118624960623506
geurip-neyo,geuripneyo,1.0,0.8252654831870437
geurip-neyo,geurineyo,0.0,0.015135613768892357
geurip-neyo,geuriwneyo,0.0,0.13841265343782896
geurip-neyo,geurilneyo,0.0,0.02118624960623506
geurip-gi,geuripgi,1.0,0.8252654831870437
geurip-gi,geurigi,0.0,0.015135613768892357
geurip-gi,geuriwgi,0.0,0.13841265343782896
geurip-gi,geurilgi,0.0,0.02118624960623506
gup-neun,gupneun,1.0,0.8252654831870437
gup-neun,guneun,0.0,0.015135613768892357
gup-neun,guwneun,0.0,0.13841265343782896
gup-neun,gulneun,0.0,0.02118624960623506
gop-ge,gopge,1.0,0.8252654831870437
gop-ge,goge,0.0,0.015135613768892357
gop-ge,gowge,0.0,0.13841265343782896
gop-ge,golge,0.0,0.02118624960623506
sonswip-ge,sonswipge,1.0,0.8252654831870437
sonswip-ge,sonswige,0.0,0.015135613768892357
sonswip-ge,sonswiwge,0.0,0.13841265343782896
sonswip-ge,sonswilge,0.0,0.02118624960623506
dukkeop-go,dukkeopgo,1.0,0.8252654831870437
dukkeop-go,dukkeogo,0.0,0.015135613768892357
dukkeop-go,dukkeowgo,0.0,0.13841265343782896
dukkeop-go,dukkeolgo,0.0,0.02118624960623506
saerop-ge,saeropge,1.0,0.8252654831870437
saerop-ge,saeroge,0.0,0.015135613768892357
saerop-ge,saerowge,0.0,0.13841265343782896
saerop-ge,saerolge,0.0,0.02118624960623506
useup-ge,useupge,1.0,0.8252654831870437
useup-ge,useuge,0.0,0.015135613768892357
useup-ge,useuwge,0.0,0.13841265343782896
useup-ge,useulge,0.0,0.02118624960623506
eoryeop-nde,eoryeopnde,0.0,0.8252654831870437
eoryeop-nde,eoryeonde,0.0,0.015135613768892357
eoryeop-nde,eoryeownde,1.0,0.13841265343782896
eoryeop-nde,eoryeolnde,0.0,0.02118624960623506
eoryeop-eo,eoryeopeo,0.0,0.8252654831870437
eoryeop-eo,eoryeoeo,0.0,0.015135613768892357
eoryeop-eo,eoryeoweo,1.0,0.13841265343782896
eoryeop-eo,eoryeoleo,0.0,0.02118624960623506
eoryeop-l,eoryeopl,0.0,0.8252654831870437
eoryeop-l,eoryeol,0.0,0.015135613768892357
eoryeop-l,eoryeowl,1.0,0.13841265343782896
eoryeop-l,eoryeoll,0.0,0.02118624960623506
eoryeop-n,eoryeopn,0.0,0.8252654831870437
eoryeop-n,eoryeon,0.0,0.015135613768892357
eoryeop-n,eoryeown,1.0,0.13841265343782896
eoryeop-n,eoryeoln,0.0,0.02118624960623506
eoryeop-eot,eoryeopeot,0.0,0.8252654831870437
eoryeop-eot,eoryeoeot,0.0,0.015135613768892357
eoryeop-eot,eoryeoweot,1.0,0.13841265343782896
eoryeop-eot,eoryeoleot,0.0,0.02118624960623506
chagap-myeon,chagapmyeon,0.0,0.8252654831870437
chagap-myeon,chagamyeon,0.0,0.015135613768892357
chagap-myeon,chagawmyeon,1.0,0.13841265343782896
chagap-myeon,chagalmyeon,0.0,0.02118624960623506
chagap-l,chagapl,0.0,0.8252654831870437
chagap-l,chagal,0.0,0.015135613768892357
chagap-l,chagawl,1.0,0.13841265343782896
chagap-l,chagall,0.0,0.02118624960623506
chagap-n,chagapn,0.0,0.8252654831870437
chagap-n,chagan,0.0,0.015135613768892357
chagap-n,chagawn,1.0,0.13841265343782896
chagap-n,chagaln,0.0,0.02118624960623506
areumdap-m,areumdapm,0.0,0.8252654831870437
areumdap-m,areumdam,0.0,0.015135613768892357
areumdap-m,areumdawm,1.0,0.13841265343782896
areumdap-m,areumdalm,0.0,0.02118624960623506
areumdap-n,areumdapn,0.0,0.8252654831870437
areumdap-n,areumdan,0.0,0.015135613768892357
areumdap-n,areumdawn,1.0,0.13841265343782896
areumdap-n,areumdaln,0.0,0.02118624960623506
chup-n,chupn,0.0,0.8252654831870437
chup-n,chun,0.0,0.015135613768892357
chup-n,chuwn,1.0,0.13841265343782896
chup-n,chuln,0.0,0.02118624960623506
swip-eumyeo,swipeumyeo,0.0,0.8252654831870437
swip-eumyeo,swieumyeo,0.0,0.015135613768892357
swip-eumyeo,swiweumyeo,1.0,0.13841265343782896
swip-eumyeo,swileumyeo,0.0,0.02118624960623506
swip-eo,swipeo,0.0,0.8252654831870437
swip-eo,swieo,0.0,0.015135613768892357
swip-eo,swiweo,1.0,0.13841265343782896
swip-eo,swileo,0.0,0.02118624960623506
swip-n,swipn,0.0,0.8252654831870437
swip-n,swin,0.0,0.015135613768892357
swip-n,swiwn,1.0,0.13841265343782896
swip-n,swiln,0.0,0.02118624960623506
museop-eoseo,museopeoseo,0.0,0.8252654831870437
museop-eoseo,museoeoseo,0.0,0.015135613768892357
museop-eoseo,museoweoseo,1.0,0.13841265343782896
museop-eoseo,museoleoseo,0.0,0.02118624960623506
museop-eot,museopeot,0.0,0.8252654831870437
museop-eot,museoeot,0.0,0.015135613768892357
museop-eot,museoweot,1.0,0.13841265343782896
museop-eot,museoleot,0.0,0.02118624960623506
museop-n,museopn,0.0,0.8252654831870437
museop-n,museon,0.0,0.015135613768892357
museop-n,museown,1.0,0.13841265343782896
museop-n,museoln,0.0,0.02118624960623506
eodup-n,eodupn,0.0,0.8252654831870437
eodup-n,eodun,0.0,0.015135613768892357
eodup-n,eoduwn,1.0,0.13841265343782896
eodup-n,eoduln,0.0,0.02118624960623506
eodup-eoseo,eodupeoseo,0.0,0.8252654831870437
eodup-eoseo,eodueoseo,0.0,0.015135613768892357
eodup-eoseo,eoduweoseo,1.0,0.13841265343782896
eodup-eoseo,eoduleoseo,0.0,0.02118624960623506
maep-eodo,maepeodo,0.0,0.8252654831870437
maep-eodo,maeeodo,0.0,0.015135613768892357
maep-eodo,maeweodo,1.0,0.13841265343782896
maep-eodo,maeleodo,0.0,0.02118624960623506
maep-n,maepn,0.0,0.8252654831870437
maep-n,maen,0.0,0.015135613768892357
maep-n,maewn,1.0,0.13841265343782896
maep-n,maeln,0.0,0.02118624960623506
maep-eoyo,maepeoyo,0.0,0.8252654831870437
maep-eoyo,maeeoyo,0.0,0.015135613768892357
maep-eoyo,maeweoyo,1.0,0.13841265343782896
maep-eoyo,maeleoyo,0.0,0.02118624960623506
maep-eot,maepeot,0.0,0.8252654831870437
maep-eot,maeeot,0.0,0.015135613768892357
maep-eot,maeweot,1.0,0.13841265343782896
maep-eot,maeleot,0.0,0.02118624960623506
maep-eo,maepeo,0.0,0.8252654831870437
maep-eo,maeeo,0.0,0.015135613768892357
maep-eo,maeweo,1.0,0.13841265343782896
maep-eo,maeleo,0.0,0.02118624960623506
deop-n,deopn,0.0,0.8252654831870437
deop-n,deon,0.0,0.015135613768892357
deop-n,deown,1.0,0.13841265343782896
deop-n,deoln,0.0,0.02118624960623506
deop-eoyo,deopeoyo,0.0,0.8252654831870437
deop-eoyo,deoeoyo,0.0,0.015135613768892357
deop-eoyo,deoweoyo,1.0,0.13841265343782896
deop-eoyo,deoleoyo,0.0,0.02118624960623506
akkap-eodo,akkapeodo,0.0,0.8252654831870437
akkap-eodo,akkaeodo,0.0,0.015135613768892357
akkap-eodo,akkaweodo,1.0,0.13841265343782896
akkap-eodo,akkaleodo,0.0,0.02118624960623506
akkap-eoyo,akkapeoyo,0.0,0.8252654831870437
akkap-eoyo,akkaeoyo,0.0,0.015135613768892357
akkap-eoyo,akkaweoyo,1.0,0.13841265343782896
akkap-eoyo,akkaleoyo,0.0,0.02118624960623506
akkap-l,akkapl,0.0,0.8252654831870437
akkap-l,akkal,0.0,0.015135613768892357
akkap-l,akkawl,1.0,0.13841265343782896
akkap-l,akkall,0.0,0.02118624960623506
aswip-n,aswipn,0.0,0.8252654831870437
aswip-n,aswin,0.0,0.015135613768892357
aswip-n,aswiwn,1.0,0.13841265343782896
aswip-n,aswiln,0.0,0.02118624960623506
aswip-eot,aswipeot,0.0,0.8252654831870437
aswip-eot,aswieot,0.0,0.015135613768892357
aswip-eot,aswiweot,1.0,0.13841265343782896
aswip-eot,aswileot,0.0,0.02118624960623506
aswip-eoyo,aswipeoyo,0.0,0.8252654831870437
aswip-eoyo,aswieoyo,0.0,0.015135613768892357
aswip-eoyo,aswiweoyo,1.0,0.13841265343782896
aswip-eoyo,aswileoyo,0.0,0.02118624960623506
jeulgeop-n,jeulgeopn,0.0,0.8252654831870437
jeulgeop-n,jeulgeon,0.0,0.015135613768892357
jeulgeop-n,jeulgeown,1.0,0.13841265343782896
jeulgeop-n,jeulgeoln,0.0,0.02118624960623506
gakkap-eoyo,gakkapeoyo,0.0,0.8252654831870437
gakkap-eoyo,gakkaeoyo,0.0,0.015135613768892357
gakkap-eoyo,gakkaweoyo,1.0,0.13841265343782896
gakkap-eoyo,gakkaleoyo,0.0,0.02118624960623506
gakkap-eoseo,gakkapeoseo,0.0,0.8252654831870437
gakkap-eoseo,gakkaeoseo,0.0,0.015135613768892357
gakkap-eoseo,gakkaweoseo,1.0,0.13841265343782896
gakkap-eoseo,gakkaleoseo,0.0,0.02118624960623506
gakkap-eo,gakkapeo,0.0,0.8252654831870437
gakkap-eo,gakkaeo,0.0,0.015135613768892357
gakkap-eo,gakkaweo,1.0,0.13841265343782896
gakkap-eo,gakkaleo,0.0,0.02118624960623506
gakkap-n,gakkapn,0.0,0.8252654831870437
gakkap-n,gakkan,0.0,0.015135613768892357
gakkap-n,gakkawn,1.0,0.13841265343782896
gakkap-n,gakkaln,0.0,0.02118624960623506
himgyeop-n,himgyeopn,0.0,0.8252654831870437
himgyeop-n,himgyeon,0.0,0.015135613768892357
himgyeop-n,himgyeown,1.0,0.13841265343782896
himgyeop-n,himgyeoln,0.0,0.02118624960623506
sikkeureop-l,sikkeureopl,0.0,0.8252654831870437
sikkeureop-l,sikkeureol,0.0,0.015135613768892357
sikkeureop-l,sikkeureowl,1.0,0.13841265343782896
sikkeureop-l,sikkeureoll,0.0,0.02118624960623506
sikkeureop-eoyo,sikkeureopeoyo,0.0,0.8252654831870437
sikkeureop-eoyo,sikkeureoeoyo,0.0,0.015135613768892357
sikkeureop-eoyo,sikkeureoweoyo,1.0,0.13841265343782896
sikkeureop-eoyo,sikkeureoleoyo,0.0,0.02118624960623506
sikkeureop-eoseo,sikkeureopeoseo,0.0,0.8252654831870437
sikkeureop-eoseo,sikkeureoeoseo,0.0,0.015135613768892357
sikkeureop-eoseo,sikkeureoweoseo,1.0,0.13841265343782896
sikkeureop-eoseo,sikkeureoleoseo,0.0,0.02118624960623506
sikkeureop-n,sikkeureopn,0.0,0.8252654831870437
sikkeureop-n,sikkeureon,0.0,0.015135613768892357
sikkeureop-n,sikkeureown,1.0,0.13841265343782896
sikkeureop-n,sikkeureoln,0.0,0.02118624960623506
gup-eo,gupeo,0.0,0.8252654831870437
gup-eo,gueo,0.0,0.015135613768892357
gup-eo,guweo,1.0,0.13841265343782896
gup-eo,guleo,0.0,0.02118624960623506
gup-myeo,gupmyeo,0.0,0.8252654831870437
gup-myeo,gumyeo,0.0,0.015135613768892357
gup-myeo,guwmyeo,1.0,0.13841265343782896
gup-myeo,gulmyeo,0.0,0.02118624960623506
gup-n,gupn,0.0,0.8252654831870437
gup-n,gun,0.0,0.015135613768892357
gup-n,guwn,1.0,0.13841265343782896
gup-n,guln,0.0,0.02118624960623506
gup-eoseo,gupeoseo,0.0,0.8252654831870437
gup-eoseo,gueoseo,0.0,0.015135613768892357
gup-eoseo,guweoseo,1.0,0.13841265343782896
gup-eoseo,guleoseo,0.0,0.02118624960623506
gomap-eo,gomapeo,0.0,0.8252654831870437
gomap-eo,gomaeo,0.0,0.015135613768892357
gomap-eo,gomaweo,1.0,0.13841265343782896
gomap-eo,gomaleo,0.0,0.02118624960623506
gomap-eot,gomapeot,0.0,0.8252654831870437
gomap-eot,gomaeot,0.0,0.015135613768892357
gomap-eot,gomaweot,1.0,0.13841265343782896
gomap-eot,gomaleot,0.0,0.02118624960623506
nup-eo,nupeo,0.0,0.8252654831870437
nup-eo,nueo,0.0,0.015135613768892357
nup-eo,nuweo,1.0,0.13841265343782896
nup-eo,nuleo,0.0,0.02118624960623506
nup-eoseo,nupeoseo,0.0,0.8252654831870437
nup-eoseo,nueoseo,0.0,0.015135613768892357
nup-eoseo,nuweoseo,1.0,0.13841265343782896
nup-eoseo,nuleoseo,0.0,0.02118624960623506
nollap-l,nollapl,0.0,0.8252654831870437
nollap-l,nollal,0.0,0.015135613768892357
nollap-l,nollawl,1.0,0.13841265343782896
nollap-l,nollall,0.0,0.02118624960623506
mugeop-eoseo,mugeopeoseo,0.0,0.8252654831870437
mugeop-eoseo,mugeoeoseo,0.0,0.015135613768892357
mugeop-eoseo,mugeoweoseo,1.0,0.13841265343782896
mugeop-eoseo,mugeoleoseo,0.0,0.02118624960623506
mugeop-myeo,mugeopmyeo,0.0,0.8252654831870437
mugeop-myeo,mugeomyeo,0.0,0.015135613768892357
mugeop-myeo,mugeowmyeo,1.0,0.13841265343782896
mugeop-myeo,mugeolmyeo,0.0,0.02118624960623506
mugeop-n,mugeopn,0.0,0.8252654831870437
mugeop-n,mugeon,0.0,0.015135613768892357
mugeop-n,mugeown,1.0,0.13841265343782896
mugeop-n,mugeoln,0.0,0.02118624960623506
duteop-n,duteopn,0.0,0.8252654831870437
duteop-n,duteon,0.0,0.015135613768892357
duteop-n,duteown,1.0,0.13841265343782896
duteop-n,duteoln,0.0,0.02118624960623506
saerop-n,saeropn,0.0,0.8252654831870437
saerop-n,saeron,0.0,0.015135613768892357
saerop-n,saerown,1.0,0.13841265343782896
saerop-n,saeroln,0.0,0.02118624960623506
gabyeop-n,gabyeopn,0.0,0.8252654831870437
gabyeop-n,gabyeon,0.0,0.015135613768892357
gabyeop-n,gabyeown,1.0,0.13841265343782896
gabyeop-n,gabyeoln,0.0,0.02118624960623506
budeureop-m,budeureopm,0.0,0.8252654831870437
budeureop-m,budeureom,0.0,0.015135613768892357
budeureop-m,budeureowm,1.0,0.13841265343782896
budeureop-m,budeureolm,0.0,0.02118624960623506
budeureop-eoyo,budeureopeoyo,0.0,0.8252654831870437
budeureop-eoyo,budeureoeoyo,0.0,0.015135613768892357
budeureop-eoyo,budeureoweoyo,1.0,0.13841265343782896
budeureop-eoyo,budeureoleoyo,0.0,0.02118624960623506
budeureop-n,budeureopn,0.0,0.8252654831870437
budeureop-n,budeureon,0.0,0.015135613768892357
budeureop-n,budeureown,1.0,0.13841265343782896
budeureop-n,budeureoln,0.0,0.02118624960623506
budeureop-eoseo,budeureopeoseo,0.0,0.8252654831870437
budeureop-eoseo,budeureoeoseo,0.0,0.015135613768892357
