s0	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s20	s21	s22	s23	s24	s25	s26	s27	s28	s29	s30	s31	s32	s33	s34	s35	s36	s37	s38	s39	s40	s41	s42	s43	s44	s45	s46	s47	s48	s49	s50	s51	s52	s53	s54	s55	s56	s57	s58	s59	s60	s61	s62	s63	s64	s65	s66	s67	s68	s69	s70	s71	s72	s73	s74	s75	s76	s77	s78	s79	s80	s81	s82	s83	s84	s85	s86	s87	s88	s89	s90	s91	s92	s93	p0	p1	p2	p3	p4	p5	p6	p7	p8	p9	p10	p11	p12	p13	p14	p15	p16	p17	p18	p19	p20	p21	p22	p23	p24	p25	p26	p27	p28	p29	p30	p31	p32	p33	p34	p35	p36	p37	p38	p39	p40	p41	p42	p43	p44	p45	p46	p47	p48	p49	p50	p51	p52	p53	p54	p55	p56	p57	p58	p59
*VcV	Max	ID-C	ID-lat
jeulgeop-ge$$$s55$p32	jeulgeopge	1.0	1	0	0	0
	jeulgeoge	0.0	0	1	0	0
	jeulgeowge	0.0	0	0	1	0
	jeulgeolge	0.0	0	0	0	1
mugeop-go$$$s68$p36	mugeopgo	1.0	1	0	0	0
	mugeogo	0.0	0	1	0	0
	mugeowgo	0.0	0	0	1	0
	mugeolgo	0.0	0	0	0	1
gakkap-ge$$$s34$p32	gakkapge	1.0	1	0	0	0
	gakkage	0.0	0	1	0	0
	gakkawge	0.0	0	0	1	0
	gakkalge	0.0	0	0	0	1
gakkap-go$$$s34$p36	gakkapgo	1.0	1	0	0	0
	gakkago	0.0	0	1	0	0
	gakkawgo	0.0	0	0	1	0
	gakkalgo	0.0	0	0	0	1
maep-ji$$$s65$p42	maepji	1.0	1	0	0	0
	maeji	0.0	0	1	0	0
	maewji	0.0	0	0	1	0
	maelji	0.0	0	0	0	1
maep-go$$$s65$p36	maepgo	1.0	1	0	0	0
	maego	0.0	0	1	0	0
	maewgo	0.0	0	0	1	0
	maelgo	0.0	0	0	0	1
maep-ge$$$s65$p32	maepge	1.0	1	0	0	0
	maege	0.0	0	1	0	0
	maewge	0.0	0	0	1	0
	maelge	0.0	0	0	0	1
maep-gi$$$s65$p35	maepgi	1.0	1	0	0	0
	maegi	0.0	0	1	0	0
	maewgi	0.0	0	0	1	0
	maelgi	0.0	0	0	0	1
singgeop-go$$$s81$p36	singgeopgo	1.0	1	0	0	0
	singgeogo	0.0	0	1	0	0
	singgeowgo	0.0	0	0	1	0
	singgeolgo	0.0	0	0	0	1
maekkeureop-ge$$$s64$p32	maekkeureopge	1.0	1	0	0	0
	maekkeureoge	0.0	0	1	0	0
	maekkeureowge	0.0	0	0	1	0
	maekkeureolge	0.0	0	0	0	1
museop-dago$$$s70$p8	museopdago	1.0	1	0	0	0
	museodago	0.0	0	1	0	0
	museowdago	0.0	0	0	1	0
	museoldago	0.0	0	0	0	1
antakkap-seumnida$$$s2$p59	antakkapseumnida	1.0	1	0	0	0
	antakkaseumnida	0.0	0	1	0	0
	antakkawseumnida	0.0	0	0	1	0
	antakkalseumnida	0.0	0	0	0	1
antakkap-ge$$$s2$p32	antakkapge	1.0	1	0	0	0
	antakkage	0.0	0	1	0	0
	antakkawge	0.0	0	0	1	0
	antakkalge	0.0	0	0	0	1
kkadarop-gi$$$s60$p35	kkadaropgi	1.0	1	0	0	0
	kkadarogi	0.0	0	1	0	0
	kkadarowgi	0.0	0	0	1	0
	kkadarolgi	0.0	0	0	0	1
jeonggyeop-go$$$s54$p36	jeonggyeopgo	1.0	1	0	0	0
	jeonggyeogo	0.0	0	1	0	0
	jeonggyeowgo	0.0	0	0	1	0
	jeonggyeolgo	0.0	0	0	0	1
deop-get$$$s21$p34	deopget	1.0	1	0	0	0
	deoget	0.0	0	1	0	0
	deowget	0.0	0	0	1	0
	deolget	0.0	0	0	0	1
bukkeureop-da$$$s11$p6	bukkeureopda	1.0	1	0	0	0
	bukkeureoda	0.0	0	1	0	0
	bukkeureowda	0.0	0	0	1	0
	bukkeureolda	0.0	0	0	0	1
geurip-neyo$$$s36$p58	geuripneyo	1.0	1	0	0	0
	geurineyo	0.0	0	1	0	0
	geuriwneyo	0.0	0	0	1	0
	geurilneyo	0.0	0	0	0	1
geurip-gi$$$s36$p35	geuripgi	1.0	1	0	0	0
	geurigi	0.0	0	1	0	0
	geuriwgi	0.0	0	0	1	0
	geurilgi	0.0	0	0	0	1
gup-neun$$$s42$p53	gupneun	1.0	1	0	0	0
	guneun	0.0	0	1	0	0
	guwneun	0.0	0	0	1	0
	gulneun	0.0	0	0	0	1
gop-ge$$$s40$p32	gopge	1.0	1	0	0	0
	goge	0.0	0	1	0	0
	gowge	0.0	0	0	1	0
	golge	0.0	0	0	0	1
sonswip-ge$$$s84$p32	sonswipge	1.0	1	0	0	0
	sonswige	0.0	0	1	0	0
	sonswiwge	0.0	0	0	1	0
	sonswilge	0.0	0	0	0	1
dukkeop-go$$$s25$p36	dukkeopgo	1.0	1	0	0	0
	dukkeogo	0.0	0	1	0	0
	dukkeowgo	0.0	0	0	1	0
	dukkeolgo	0.0	0	0	0	1
saerop-ge$$$s78$p32	saeropge	1.0	1	0	0	0
	saeroge	0.0	0	1	0	0
	saerowge	0.0	0	0	1	0
	saerolge	0.0	0	0	0	1
useup-ge$$$s92$p32	useupge	1.0	1	0	0	0
	useuge	0.0	0	1	0	0
	useuwge	0.0	0	0	1	0
	useulge	0.0	0	0	0	1
eoryeop-nde$$$s31$p52	eoryeopnde	0.0	1	0	0	0
	eoryeonde	0.0	0	1	0	0
	eoryeownde	1.0	0	0	1	0
	eoryeolnde	0.0	0	0	0	1
eoryeop-eo$$$s31$p13	eoryeopeo	0.0	1	0	0	0
	eoryeoeo	0.0	0	1	0	0
	eoryeoweo	1.0	0	0	1	0
	eoryeoleo	0.0	0	0	0	1
eoryeop-l$$$s31$p44	eoryeopl	0.0	1	0	0	0
	eoryeol	0.0	0	1	0	0
	eoryeowl	1.0	0	0	1	0
	eoryeoll	0.0	0	0	0	1
eoryeop-n$$$s31$p49	eoryeopn	0.0	1	0	0	0
	eoryeon	0.0	0	1	0	0
	eoryeown	1.0	0	0	1	0
	eoryeoln	0.0	0	0	0	1
eoryeop-eot$$$s31$p16	eoryeopeot	0.0	1	0	0	0
	eoryeoeot	0.0	0	1	0	0
	eoryeoweot	1.0	0	0	1	0
	eoryeoleot	0.0	0	0	0	1
chagap-myeon$$$s16$p47	chagapmyeon	0.0	1	0	0	0
	chagamyeon	0.0	0	1	0	0
	chagawmyeon	1.0	0	0	1	0
	chagalmyeon	0.0	0	0	0	1
chagap-l$$$s16$p44	chagapl	0.0	1	0	0	0
	chagal	0.0	0	1	0	0
	chagawl	1.0	0	0	1	0
	chagall	0.0	0	0	0	1
chagap-n$$$s16$p49	chagapn	0.0	1	0	0	0
	chagan	0.0	0	1	0	0
	chagawn	1.0	0	0	1	0
	chagaln	0.0	0	0	0	1
areumdap-m$$$s3$p45	areumdapm	0.0	1	0	0	0
	areumdam	0.0	0	1	0	0
	areumdawm	1.0	0	0	1	0
	areumdalm	0.0	0	0	0	1
areumdap-n$$$s3$p49	areumdapn	0.0	1	0	0	0
	areumdan	0.0	0	1	0	0
	areumdawn	1.0	0	0	1	0
	areumdaln	0.0	0	0	0	1
chup-n$$$s19$p49	chupn	0.0	1	0	0	0
	chun	0.0	0	1	0	0
	chuwn	1.0	0	0	1	0
	chuln	0.0	0	0	0	1
swip-eumyeo$$$s88$p22	swipeumyeo	0.0	1	0	0	0
	swieumyeo	0.0	0	1	0	0
	swiweumyeo	1.0	0	0	1	0
	swileumyeo	0.0	0	0	0	1
swip-eo$$$s88$p13	swipeo	0.0	1	0	0	0
	swieo	0.0	0	1	0	0
	swiweo	1.0	0	0	1	0
	swileo	0.0	0	0	0	1
swip-n$$$s88$p49	swipn	0.0	1	0	0	0
	swin	0.0	0	1	0	0
	swiwn	1.0	0	0	1	0
	swiln	0.0	0	0	0	1
museop-eoseo$$$s70$p15	museopeoseo	0.0	1	0	0	0
	museoeoseo	0.0	0	1	0	0
	museoweoseo	1.0	0	0	1	0
	museoleoseo	0.0	0	0	0	1
museop-eot$$$s70$p16	museopeot	0.0	1	0	0	0
	museoeot	0.0	0	1	0	0
	museoweot	1.0	0	0	1	0
	museoleot	0.0	0	0	0	1
museop-n$$$s70$p49	museopn	0.0	1	0	0	0
	museon	0.0	0	1	0	0
	museown	1.0	0	0	1	0
	museoln	0.0	0	0	0	1
eodup-n$$$s30$p49	eodupn	0.0	1	0	0	0
	eodun	0.0	0	1	0	0
	eoduwn	1.0	0	0	1	0
	eoduln	0.0	0	0	0	1
eodup-eoseo$$$s30$p15	eodupeoseo	0.0	1	0	0	0
	eodueoseo	0.0	0	1	0	0
	eoduweoseo	1.0	0	0	1	0
	eoduleoseo	0.0	0	0	0	1
maep-eodo$$$s65$p14	maepeodo	0.0	1	0	0	0
	maeeodo	0.0	0	1	0	0
	maeweodo	1.0	0	0	1	0
	maeleodo	0.0	0	0	0	1
maep-n$$$s65$p49	maepn	0.0	1	0	0	0
	maen	0.0	0	1	0	0
	maewn	1.0	0	0	1	0
	maeln	0.0	0	0	0	1
maep-eoyo$$$s65$p19	maepeoyo	0.0	1	0	0	0
	maeeoyo	0.0	0	1	0	0
	maeweoyo	1.0	0	0	1	0
	maeleoyo	0.0	0	0	0	1
maep-eot$$$s65$p16	maepeot	0.0	1	0	0	0
	maeeot	0.0	0	1	0	0
	maeweot	1.0	0	0	1	0
	maeleot	0.0	0	0	0	1
maep-eo$$$s65$p13	maepeo	0.0	1	0	0	0
	maeeo	0.0	0	1	0	0
	maeweo	1.0	0	0	1	0
	maeleo	0.0	0	0	0	1
deop-n$$$s21$p49	deopn	0.0	1	0	0	0
	deon	0.0	0	1	0	0
	deown	1.0	0	0	1	0
	deoln	0.0	0	0	0	1
deop-eoyo$$$s21$p19	deopeoyo	0.0	1	0	0	0
	deoeoyo	0.0	0	1	0	0
	deoweoyo	1.0	0	0	1	0
	deoleoyo	0.0	0	0	0	1
akkap-eodo$$$s0$p14	akkapeodo	0.0	1	0	0	0
	akkaeodo	0.0	0	1	0	0
	akkaweodo	1.0	0	0	1	0
	akkaleodo	0.0	0	0	0	1
akkap-eoyo$$$s0$p19	akkapeoyo	0.0	1	0	0	0
	akkaeoyo	0.0	0	1	0	0
	akkaweoyo	1.0	0	0	1	0
	akkaleoyo	0.0	0	0	0	1
akkap-l$$$s0$p44	akkapl	0.0	1	0	0	0
	akkal	0.0	0	1	0	0
	akkawl	1.0	0	0	1	0
	akkall	0.0	0	0	0	1
aswip-n$$$s4$p49	aswipn	0.0	1	0	0	0
	aswin	0.0	0	1	0	0
	aswiwn	1.0	0	0	1	0
	aswiln	0.0	0	0	0	1
aswip-eot$$$s4$p16	aswipeot	0.0	1	0	0	0
	aswieot	0.0	0	1	0	0
	aswiweot	1.0	0	0	1	0
	aswileot	0.0	0	0	0	1
aswip-eoyo$$$s4$p19	aswipeoyo	0.0	1	0	0	0
	aswieoyo	0.0	0	1	0	0
	aswiweoyo	1.0	0	0	1	0
	aswileoyo	0.0	0	0	0	1
jeulgeop-n$$$s55$p49	jeulgeopn	0.0	1	0	0	0
	jeulgeon	0.0	0	1	0	0
	jeulgeown	1.0	0	0	1	0
	jeulgeoln	0.0	0	0	0	1
gakkap-eoyo$$$s34$p19	gakkapeoyo	0.0	1	0	0	0
	gakkaeoyo	0.0	0	1	0	0
	gakkaweoyo	1.0	0	0	1	0
	gakkaleoyo	0.0	0	0	0	1
gakkap-eoseo$$$s34$p15	gakkapeoseo	0.0	1	0	0	0
	gakkaeoseo	0.0	0	1	0	0
	gakkaweoseo	1.0	0	0	1	0
	gakkaleoseo	0.0	0	0	0	1
gakkap-eo$$$s34$p13	gakkapeo	0.0	1	0	0	0
	gakkaeo	0.0	0	1	0	0
	gakkaweo	1.0	0	0	1	0
	gakkaleo	0.0	0	0	0	1
gakkap-n$$$s34$p49	gakkapn	0.0	1	0	0	0
	gakkan	0.0	0	1	0	0
	gakkawn	1.0	0	0	1	0
	gakkaln	0.0	0	0	0	1
himgyeop-n$$$s45$p49	himgyeopn	0.0	1	0	0	0
	himgyeon	0.0	0	1	0	0
	himgyeown	1.0	0	0	1	0
	himgyeoln	0.0	0	0	0	1
sikkeureop-l$$$s80$p44	sikkeureopl	0.0	1	0	0	0
	sikkeureol	0.0	0	1	0	0
	sikkeureowl	1.0	0	0	1	0
	sikkeureoll	0.0	0	0	0	1
sikkeureop-eoyo$$$s80$p19	sikkeureopeoyo	0.0	1	0	0	0
	sikkeureoeoyo	0.0	0	1	0	0
	sikkeureoweoyo	1.0	0	0	1	0
	sikkeureoleoyo	0.0	0	0	0	1
sikkeureop-eoseo$$$s80$p15	sikkeureopeoseo	0.0	1	0	0	0
	sikkeureoeoseo	0.0	0	1	0	0
	sikkeureoweoseo	1.0	0	0	1	0
	sikkeureoleoseo	0.0	0	0	0	1
sikkeureop-n$$$s80$p49	sikkeureopn	0.0	1	0	0	0
	sikkeureon	0.0	0	1	0	0
	sikkeureown	1.0	0	0	1	0
	sikkeureoln	0.0	0	0	0	1
gup-eo$$$s42$p13	gupeo	0.0	1	0	0	0
	gueo	0.0	0	1	0	0
	guweo	1.0	0	0	1	0
	guleo	0.0	0	0	0	1
gup-myeo$$$s42$p46	gupmyeo	0.0	1	0	0	0
	gumyeo	0.0	0	1	0	0
	guwmyeo	1.0	0	0	1	0
	gulmyeo	0.0	0	0	0	1
gup-n$$$s42$p49	gupn	0.0	1	0	0	0
	gun	0.0	0	1	0	0
	guwn	1.0	0	0	1	0
	guln	0.0	0	0	0	1
gup-eoseo$$$s42$p15	gupeoseo	0.0	1	0	0	0
	gueoseo	0.0	0	1	0	0
	guweoseo	1.0	0	0	1	0
	guleoseo	0.0	0	0	0	1
gomap-eo$$$s39$p13	gomapeo	0.0	1	0	0	0
	gomaeo	0.0	0	1	0	0
	gomaweo	1.0	0	0	1	0
	gomaleo	0.0	0	0	0	1
gomap-eot$$$s39$p16	gomapeot	0.0	1	0	0	0
	gomaeot	0.0	0	1	0	0
	gomaweot	1.0	0	0	1	0
	gomaleot	0.0	0	0	0	1
nup-eo$$$s75$p13	nupeo	0.0	1	0	0	0
	nueo	0.0	0	1	0	0
	nuweo	1.0	0	0	1	0
	nuleo	0.0	0	0	0	1
nup-eoseo$$$s75$p15	nupeoseo	0.0	1	0	0	0
	nueoseo	0.0	0	1	0	0
	nuweoseo	1.0	0	0	1	0
	nuleoseo	0.0	0	0	0	1
nollap-l$$$s73$p44	nollapl	0.0	1	0	0	0
	nollal	0.0	0	1	0	0
	nollawl	1.0	0	0	1	0
	nollall	0.0	0	0	0	1
mugeop-eoseo$$$s68$p15	mugeopeoseo	0.0	1	0	0	0
	mugeoeoseo	0.0	0	1	0	0
	mugeoweoseo	1.0	0	0	1	0
	mugeoleoseo	0.0	0	0	0	1
mugeop-myeo$$$s68$p46	mugeopmyeo	0.0	1	0	0	0
	mugeomyeo	0.0	0	1	0	0
	mugeowmyeo	1.0	0	0	1	0
	mugeolmyeo	0.0	0	0	0	1
mugeop-n$$$s68$p49	mugeopn	0.0	1	0	0	0
	mugeon	0.0	0	1	0	0
	mugeown	1.0	0	0	1	0
	mugeoln	0.0	0	0	0	1
duteop-n$$$s27$p49	duteopn	0.0	1	0	0	0
	duteon	0.0	0	1	0	0
	duteown	1.0	0	0	1	0
	duteoln	0.0	0	0	0	1
saerop-n$$$s78$p49	saeropn	0.0	1	0	0	0
	saeron	0.0	0	1	0	0
	saerown	1.0	0	0	1	0
	saeroln	0.0	0	0	0	1
gabyeop-n$$$s33$p49	gabyeopn	0.0	1	0	0	0
	gabyeon	0.0	0	1	0	0
	gabyeown	1.0	0	0	1	0
	gabyeoln	0.0	0	0	0	1
budeureop-m$$$s10$p45	budeureopm	0.0	1	0	0	0
	budeureom	0.0	0	1	0	0
	budeureowm	1.0	0	0	1	0
	budeureolm	0.0	0	0	0	1
budeureop-eoyo$$$s10$p19	budeureopeoyo	0.0	1	0	0	0
	budeureoeoyo	0.0	0	1	0	0
	budeureoweoyo	1.0	0	0	1	0
	budeureoleoyo	0.0	0	0	0	1
budeureop-n$$$s10$p49	budeureopn	0.0	1	0	0	0
	budeureon	0.0	0	1	0	0
	budeureown	1.0	0	0	1	0
	budeureoln	0.0	0	0	0	1
budeureop-eoseo$$$s10$p15	budeureopeoseo	0.0	1	0	0	0
	budeureoeoseo	0.0	0	1	0	0
	budeureoweoseo	1.0	0	0	1	0
	budeureoleoseo	0.0	0	0	0	1
budeureop-eo$$$s10$p13	budeureopeo	0.0	1	0	0	0
	budeureoeo	0.0	0	1	0	0
	budeureoweo	1.0	0	0	1	0
	budeureoleo	0.0	0	0	0	1
ansseureop-eot$$$s1$p16	ansseureopeot	0.0	1	0	0	0
	ansseureoeot	0.0	0	1	0	0
	ansseureoweot	1.0	0	0	1	0
	ansseureoleot	0.0	0	0	0	1
ansseureop-myeonse$$$s1$p48	ansseureopmyeonse	0.0	1	0	0	0
	ansseureomyeonse	0.0	0	1	0	0
	ansseureowmyeonse	1.0	0	0	1	0
	ansseureolmyeonse	0.0	0	0	0	1
dop-at$$$s24$p3	dopat	0.0	1	0	0	0
	doat	0.0	0	1	0	0
	dowat	1.0	0	0	1	0
	dolat	0.0	0	0	0	1
dop-a$$$s24$p0	dopa	0.0	1	0	0	0
	doa	0.0	0	1	0	0
	dowa	1.0	0	0	1	0
	dola	0.0	0	0	0	1
dukkeop-n$$$s25$p49	dukkeopn	0.0	1	0	0	0
	dukkeon	0.0	0	1	0	0
	dukkeown	1.0	0	0	1	0
	dukkeoln	0.0	0	0	0	1
tteugeop-n$$$s89$p49	tteugeopn	0.0	1	0	0	0
	tteugeon	0.0	0	1	0	0
	tteugeown	1.0	0	0	1	0
	tteugeoln	0.0	0	0	0	1
gop-n$$$s40$p49	gopn	0.0	1	0	0	0
	gon	0.0	0	1	0	0
	gown	1.0	0	0	1	0
	goln	0.0	0	0	0	1
goerop-eot$$$s38$p16	goeropeot	0.0	1	0	0	0
	goeroeot	0.0	0	1	0	0
	goeroweot	1.0	0	0	1	0
	goeroleot	0.0	0	0	0	1
geurip-l$$$s36$p44	geuripl	0.0	1	0	0	0
	geuril	0.0	0	1	0	0
	geuriwl	1.0	0	0	1	0
	geurill	0.0	0	0	0	1
gwiyeop-n$$$s44$p49	gwiyeopn	0.0	1	0	0	0
	gwiyeon	0.0	0	1	0	0
	gwiyeown	1.0	0	0	1	0
	gwiyeoln	0.0	0	0	0	1
antakkap-n$$$s2$p49	antakkapn	0.0	1	0	0	0
	antakkan	0.0	0	1	0	0
